,CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_SAN,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA,QA,BatchID,COMBINATION_ID
6618,HT29,AZD1775,ERLOTINIB,0.5,5.0,0.342982665,3.163591651,0.0,5.0,1.219576939,38.27114832,0,10.50712473,16.30609647,21.31254778,1,1,AZD1775.ERLOTINIB
9951,MSTO,MITOMYCINE,AZD1775,1.0,0.5,0.124811704,1.311541841,10.69881809,0.370399709,3.012941298,0.0,0,8.095815116,15.23840998,23.49396437,1,1,AZD1775.MITOMYCINE
12870,NCIH520,MRK-003,MK-5108,10.0,2.0,10.0,0.917741925,15.06249287,0.467125114,2.144212024,52.47306326,0,-3.091029324,-9.338556487,5.919847363,1,1,MK-5108.MRK-003
17971,SKOV3,GEMCITABINE,AZD1775,0.01,0.5,0.007383752,3.882898802,17.99197951,0.215432379,10.0,51.98626632,0,13.08152654,23.62861602,26.63501436,1,1,AZD1775.GEMCITABINE
15745,RKO,MK-4541,VINBLASTINE,4.0,0.04,1.0,0.0,100.0,0.027653843,2.479004692,0.0,0,5.282247718,5.282247718,5.282247718,1,1,MK-4541.VINBLASTINE
16969,SKMEL30,MRK-003,LAPATINIB,10.0,5.0,3.438643263,10.0,60.69022844,4.989859118,9.999980184,65.93728798,0,36.77577803,46.85364417,49.56666232,1,1,LAPATINIB.MRK-003
9098,MDAMB436,DOXORUBICIN,MK-2206,0.3,4.0,0.017895336,1.351090348,38.60624465,1.95898947,1.030844415,64.06371107,0,-3.316274132,-15.12414117,-1.926752053,1,1,DOXORUBICIN.MK-2206
14477,OVCAR3,L778123,GEMCITABINE,5.0,0.01,1.0,0.0,100.0,0.002547994,10.0,7.931231311,0,-19.58710273,-19.58710273,-19.58710273,1,1,GEMCITABINE.L778123
12546,NCIH520,AZD1775,BEZ-235,0.5,0.4,0.236267293,10.0,72.57694502,0.02437376,2.13763422,29.52266197,0,26.29267569,23.1079468,29.05652747,1,1,AZD1775.BEZ-235
13799,OV90,DEXAMETHASONE,DASATINIB,10.0,3.0,5.376146517,1.152270359,89.07627886,0.159067405,2.488705938,47.44086915,0,-21.52031111,-26.06017661,-20.92002426,1,1,DASATINIB.DEXAMETHASONE
21282,UWB1289,ZOLINZA,LAPATINIB,4.0,5.0,1.383770628,1.626687584,14.27421205,1.952017201,1.530659182,0.0,0,5.711852772,9.652969139,25.26088212,1,1,LAPATINIB.ZOLINZA
17344,SKMES1,DOXORUBICIN,MK-2206,0.3,4.0,0.027548277,1.676223733,7.630330605,0.225509184,1.418624852,66.34938264,0,27.87685398,11.88442668,30.3603489,1,1,DOXORUBICIN.MK-2206
19466,SW837,TEMOZOLOMIDE,BORTEZOMIB,250.0,0.04,1.0,0.0,100.0,0.005778642,1.199849571,18.70191911,0,-21.71831499,-21.71831499,-21.71831499,1,1,BORTEZOMIB.TEMOZOLOMIDE
19336,SW837,MRK-003,SUNITINIB,10.0,5.0,4.985623296,2.959677302,62.23236391,4.902784507,10.0,0.0,0,12.74915234,18.21152524,19.09253225,1,1,MRK-003.SUNITINIB
8902,LOVO,VINBLASTINE,SORAFENIB,0.04,20.0,0.013918679,0.944200696,5.987402036,7.311120444,6.725176024,11.37842292,0,-5.483977572,1.823720087,8.949514313,1,1,SORAFENIB.VINBLASTINE
9532,MDAMB436,GELDANAMYCIN,DINACICLIB,2.0,0.04,0.265165878,1.798012564,49.92869653,0.00780765,3.044342429,35.97604907,0,25.3423117,15.28303132,34.8100338,1,1,DINACICLIB.GELDANAMYCIN
6374,HT144,METFORMIN,DASATINIB,250.0,3.0,250.0,2.031693097,82.88417959,1.0,0.0,100.0,0,-38.03271585,-38.03271585,-38.03271585,1,1,DASATINIB.METFORMIN
19502,SW837,VINBLASTINE,SUNITINIB,0.04,5.0,0.034815391,3.012980405,0.0,4.902784507,10.0,0.0,0,12.00370607,26.09889973,27.33297416,1,1,SUNITINIB.VINBLASTINE
22434,VCAP,VINORELBINE,PD325901,0.04,0.1,0.001770167,10.0,0.0,1.0,0.0,100.0,0,-46.20824023,-46.20824023,-46.20824023,1,1,PD325901.VINORELBINE
8940,LOVO,ZOLINZA,OXALIPLATIN,4.0,20.0,1.348054755,1.798512686,0.0,2.512137223,1.32868653,21.25764311,0,-9.546986789,-13.09142744,4.328015802,1,1,OXALIPLATIN.ZOLINZA
5347,ES2,VINORELBINE,AZD1775,0.04,0.5,0.009477938,9.979167663,44.49127103,0.216621644,10.0,44.28526295,0,-8.213423411,17.37288157,22.6718428,1,1,AZD1775.VINORELBINE
6435,HT144,PD325901,BORTEZOMIB,0.1,0.04,0.005108788,1.32860513,21.36815866,0.006916912,1.856032255,0.0,0,13.44548492,4.370151079,29.66434603,1,1,BORTEZOMIB.PD325901
11700,NCIH23,MRK-003,MK-8776,10.0,4.0,10.0,4.580299412,45.40403735,0.429616178,2.383499351,31.64828919,0,8.867246334,14.22963708,18.65976204,1,1,MK-8776.MRK-003
19406,SW837,PD325901,ABT-888,0.1,10.0,0.0055289,1.026539857,35.32074761,10.0,0.767504208,66.64740749,0,-7.452944245,-19.34356638,-5.750939304,1,1,ABT-888.PD325901
4802,ES2,5-FU,MK-8669,10.0,0.01,5.158413374,1.780451331,54.08388076,0.000549034,10.0,87.62999839,0,14.78751807,8.233471313,18.53176341,1,1,5-FU.MK-8669
10043,MSTO,TEMOZOLOMIDE,OXALIPLATIN,250.0,20.0,63.07362617,10.0,53.29202648,7.24018904,1.980106362,27.30011331,0,-39.96090245,-29.4151309,-20.29401405,1,1,OXALIPLATIN.TEMOZOLOMIDE
15865,RKO,MITOMYCINE,AZD1775,1.0,0.5,0.192600613,1.354157454,35.4316362,0.236381455,10.0,57.07764202,0,-1.957857563,1.349303097,8.680245837,1,1,AZD1775.MITOMYCINE
18352,SKOV3,ZOLINZA,OXALIPLATIN,4.0,20.0,2.507144504,2.03038798,0.0,7.791433874,10.0,67.29584838,0,11.75320123,20.8323107,24.99864033,1,1,OXALIPLATIN.ZOLINZA
16232,RPMI7951,GEMCITABINE,MK-8669,0.01,0.01,1.25e-05,0.268439865,0.0,0.000292703,1.37366414,39.15969592,0,20.75056208,6.319873482,20.75056208,1,1,GEMCITABINE.MK-8669
12606,NCIH520,CYCLOPHOSPHAMIDE,L778123,10.0,5.0,1.0,0.0,100.0,4.518268727,0.93796332,42.55341484,0,4.328452241,4.328452241,4.328452241,1,1,CYCLOPHOSPHAMIDE.L778123
16025,RKO,ZOLINZA,TEMOZOLOMIDE,4.0,250.0,4.0,1.182397875,8.835611116,1.0,0.0,100.0,0,7.944631224,7.944631224,7.944631224,1,1,TEMOZOLOMIDE.ZOLINZA
21106,UWB1289,METFORMIN,PD325901,250.0,0.1,250.0,1.848029044,65.20415947,0.004981645,1.017262818,76.94011288,0,12.11966993,7.061457136,15.78316367,1,1,METFORMIN.PD325901
9850,MSTO,MK-5108,ABT-888,2.0,10.0,0.65026385,3.045436626,75.41860409,10.0,0.1,90.46011865,0,-4.57467874,-8.824621731,-4.421357709,1,1,ABT-888.MK-5108
9370,MDAMB436,MITOMYCINE,BORTEZOMIB,1.0,0.04,0.041011121,1.447632752,44.55656535,0.004419112,1.840772845,4.08076739,0,8.451916993,-8.147390202,15.61872451,1,1,BORTEZOMIB.MITOMYCINE
156,A2058,DOXORUBICIN,TEMOZOLOMIDE,0.3,250.0,0.012271697,2.359708904,8.986739449,17.13860709,1.408234782,45.06072329,0,-4.625589487,-17.9433539,-1.542784161,1,1,DOXORUBICIN.TEMOZOLOMIDE
19648,T47D,CYCLOPHOSPHAMIDE,MK-5108,10.0,2.0,1.0,0.0,100.0,0.132837758,1.806249155,85.08567838,0,19.81118672,19.81118672,19.81118672,1,2,CYCLOPHOSPHAMIDE.MK-5108
13905,OV90,L778123,SUNITINIB,5.0,5.0,1.741004923,10.0,72.40380765,5.0,0.627222326,91.56744696,0,3.80922896,3.002675532,4.211450246,1,1,L778123.SUNITINIB
15493,RKO,AZD1775,OXALIPLATIN,0.5,20.0,0.236381455,10.0,57.07764202,8.115288572,10.0,56.49863504,0,-19.45181229,-2.982090743,-0.116052377,1,1,AZD1775.OXALIPLATIN
3626,DLD1,ABT-888,MK-8776,10.0,4.0,1.0,0.0,100.0,1.506298224,10.0,87.30090495,0,1.44941032,1.44941032,1.44941032,1,1,ABT-888.MK-8776
22367,VCAP,SUNITINIB,MK-4827,5.0,10.0,5.0,10.0,18.64987029,3.676775124,10.0,56.90375956,0,11.31077699,23.91950974,25.02395972,1,1,MK-4827.SUNITINIB
916,A2780,MK-5108,ABT-888,2.0,10.0,0.504400142,1.55405091,43.64959764,10.0,1.980873154,77.99201698,0,6.714418104,5.945034703,9.620746936,1,1,ABT-888.MK-5108
8809,LOVO,PD325901,MK-8669,0.1,0.01,0.004360259,1.414952003,34.69189319,0.000538353,2.102832704,72.35505037,0,13.08025424,-16.0500582,15.25617199,1,1,MK-8669.PD325901
20013,T47D,PACLITAXEL,MK-8669,0.04,0.01,0.001989381,1.379657271,24.61241217,0.000820534,2.747474047,46.07627242,0,23.94776176,-1.095463881,33.99693107,1,1,MK-8669.PACLITAXEL
10900,NCIH2122,ETOPOSIDE,BORTEZOMIB,4.0,0.04,0.268853379,1.957411485,38.21456618,0.009790456,10.0,13.19441142,0,0.404638858,8.298646457,25.51581078,1,1,BORTEZOMIB.ETOPOSIDE
5732,HCT116,MK-5108,SN-38,2.0,0.005,0.310822863,10.0,67.02236824,0.005,2.119130999,32.67601704,0,-1.079281634,1.217716962,7.189116067,1,1,MK-5108.SN-38
10139,NCIH1650,5-FU,TEMOZOLOMIDE,10.0,250.0,4.175714477,1.037919727,54.95056623,1.0,0.0,100.0,0,-15.75121221,-15.75121221,-15.75121221,1,1,5-FU.TEMOZOLOMIDE
22176,VCAP,MK-4541,SUNITINIB,4.0,5.0,0.305830359,3.46434626,86.24589986,5.0,10.0,18.64987029,0,18.20950576,19.80511922,21.17002033,1,1,MK-4541.SUNITINIB
13415,OCUBM,MK-5108,DINACICLIB,2.0,0.04,0.312043078,3.41530036,14.49593662,0.009652205,2.72529688,0.0,0,-2.098618376,8.184384335,16.55352479,1,1,DINACICLIB.MK-5108
14637,OVCAR3,METFORMIN,ABT-888,250.0,10.0,1.0,0.0,100.0,4.722254934,10.0,81.70759141,0,13.31012584,13.31012584,13.31012584,1,1,ABT-888.METFORMIN
11526,NCIH23,GEMCITABINE,DINACICLIB,0.01,0.04,1.25e-05,0.156705769,0.0,0.01029753,2.234816708,11.44131129,0,8.025094246,-1.149521959,9.629615217,1,1,DINACICLIB.GEMCITABINE
9095,MDAMB436,DOXORUBICIN,ERLOTINIB,0.3,5.0,0.017895336,1.351090348,38.60624465,5.0,0.863124357,23.80720627,0,-5.416572993,-19.77960605,-0.14967132,1,1,DOXORUBICIN.ERLOTINIB
5207,ES2,METHOTREXATE,LAPATINIB,0.2,5.0,0.09051602,10.0,17.16309897,5.0,1.763984556,90.02984763,0,24.99473748,25.08654482,25.83256503,1,1,LAPATINIB.METHOTREXATE
5498,HCT116,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,10.0,250.0,1.0,0.0,100.0,1.0,0.0,100.0,0,2.382013001,2.382013001,2.382013001,1,1,CYCLOPHOSPHAMIDE.TEMOZOLOMIDE
8405,LOVO,BEZ-235,SN-38,0.4,0.005,0.016477686,1.453323164,21.62664088,0.005,1.443450566,34.44719259,0,-2.132519701,-6.61759767,4.92830773,1,1,BEZ-235.SN-38
710,A2780,DASATINIB,MK-8669,3.0,0.01,0.021728225,1.676561871,76.04435925,0.000566523,2.198333149,51.54271655,0,79.7301117,36.50997447,81.39183611,1,1,DASATINIB.MK-8669
5577,HCT116,ETOPOSIDE,MK-8669,4.0,0.01,1.853385046,2.083488679,26.11936313,1.0,0.0,100.0,0,20.11947105,20.11947105,20.11947105,1,1,ETOPOSIDE.MK-8669
13898,OV90,L778123,MK-5108,5.0,2.0,1.741004923,10.0,72.40380765,0.188867391,1.433756247,91.78298108,0,9.31471702,6.544583345,10.11529486,1,1,L778123.MK-5108
1725,A375,VINBLASTINE,BEZ-235,0.04,0.4,0.014400861,1.086245376,12.33381486,0.043930638,1.490933535,31.11815473,0,36.37267418,22.29680574,50.71926742,1,1,BEZ-235.VINBLASTINE
9431,MDAMB436,SUNITINIB,DASATINIB,5.0,3.0,5.0,1.115200953,24.67592069,0.128575696,10.0,81.59386457,0,24.68702536,13.64440634,27.27278783,1,1,DASATINIB.SUNITINIB
17857,SKOV3,CARBOPLATIN,MK-4827,50.0,10.0,17.69242176,10.0,51.30222662,1.0,0.0,100.0,0,4.598365065,4.598365065,4.598365065,1,1,CARBOPLATIN.MK-4827
20615,UACC62,SUNITINIB,ERLOTINIB,5.0,5.0,5.0,2.871591058,19.96217912,3.243922322,1.226950001,16.77527209,0,25.02414823,31.74121959,37.28043297,1,1,ERLOTINIB.SUNITINIB
13771,OV90,CYCLOPHOSPHAMIDE,ERLOTINIB,10.0,5.0,1.0,0.0,100.0,5.0,1.343518652,54.46596093,0,-14.26569055,-14.26569055,-14.26569055,1,1,CYCLOPHOSPHAMIDE.ERLOTINIB
18427,SW620,BORTEZOMIB,MK-8669,0.04,0.01,0.008343679,1.96227928,0.0,0.000977881,1.841104706,86.41377261,0,29.61343264,24.23223103,33.20807878,1,1,BORTEZOMIB.MK-8669
5523,HCT116,DEXAMETHASONE,MK-5108,10.0,2.0,1.0,0.0,100.0,0.310822863,10.0,67.02236824,0,-0.744943083,-0.744943083,-0.744943083,1,1,DEXAMETHASONE.MK-5108
8387,LOVO,AZD1775,DINACICLIB,0.5,0.04,0.170124459,1.140557915,0.0,0.010344243,2.215159638,11.8142281,0,-11.59555197,-10.91659889,3.722936565,1,1,AZD1775.DINACICLIB
11366,NCIH23,AZD1775,ERLOTINIB,0.5,5.0,0.101098868,7.075202536,15.2517268,5.0,0.897435425,20.94433559,0,-12.26546991,-5.796827531,2.021311557,1,1,AZD1775.ERLOTINIB
13999,OV90,MK-5108,ERLOTINIB,2.0,5.0,0.188867391,1.433756247,91.78298108,5.0,1.343518652,54.46596093,0,4.598823513,-0.32697567,6.287441629,1,1,ERLOTINIB.MK-5108
1847,A427,BORTEZOMIB,ABT-888,0.04,10.0,0.006316767,1.711002418,0.0,10.0,0.864772801,60.257284,0,17.52366995,13.54397501,23.43926316,1,1,ABT-888.BORTEZOMIB
20301,UACC62,ERLOTINIB,SORAFENIB,5.0,20.0,3.243922322,1.226950001,16.77527209,9.01409606,3.144624821,0.978913795,0,4.691368808,9.986653336,18.15027781,1,1,ERLOTINIB.SORAFENIB
1381,A375,GEMCITABINE,BEZ-235,0.01,0.4,0.001099749,5.811288019,11.43501741,0.043930638,1.490933535,31.11815473,0,20.72481282,12.84685378,22.36260803,1,1,BEZ-235.GEMCITABINE
16158,RPMI7951,DEXAMETHASONE,MK-4827,10.0,10.0,1.0,0.0,100.0,3.668645913,10.0,58.39980573,0,-21.18129146,-21.18129146,-21.18129146,1,1,DEXAMETHASONE.MK-4827
654,A2780,BEZ-235,SN-38,0.4,0.005,0.022076004,2.658335978,22.64199347,0.001749165,1.310221706,20.57815472,0,1.464432195,-4.729360937,18.19098906,1,1,BEZ-235.SN-38
3963,DLD1,MRK-003,OXALIPLATIN,10.0,20.0,10.0,1.469551605,55.34735326,20.0,2.257185156,37.29650322,0,-11.70056015,-8.460817953,-4.689704685,1,1,MRK-003.OXALIPLATIN
6851,HT29,MK-2206,TOPOTECAN,4.0,1.0,0.387016605,1.369407327,71.43174346,0.100501191,1.42751517,5.964299292,0,4.986506314,-10.53986686,7.154338679,1,1,MK-2206.TOPOTECAN
15119,PA1,MK-2206,GELDANAMYCIN,4.0,2.0,4.0,1.386792155,73.45705124,2.0,10.0,66.80882581,0,20.97251824,23.31786292,25.07917702,1,1,GELDANAMYCIN.MK-2206
2372,A427,ZOLINZA,ERLOTINIB,4.0,5.0,0.4915019,0.971800574,0.0,4.543701048,0.951436088,0.0,0,-3.030814882,-12.59914265,7.584398654,1,1,ERLOTINIB.ZOLINZA
6663,HT29,CARBOPLATIN,SORAFENIB,50.0,20.0,13.79069445,10.0,84.10093453,6.477696881,4.150983807,6.233054364,0,-19.43536409,-20.44917773,-18.03415747,1,1,CARBOPLATIN.SORAFENIB
17913,SKOV3,DEXAMETHASONE,SUNITINIB,10.0,5.0,0.0035,0.1,90.75129096,4.475165036,1.711497455,0.0,0,30.4169963,24.88192402,30.46834339,1,1,DEXAMETHASONE.SUNITINIB
22458,VCAP,ZOLINZA,SUNITINIB,4.0,5.0,1.425944926,1.798695042,1.414952493,5.0,10.0,18.64987029,0,-2.84879083,11.12584712,13.67101301,1,1,SUNITINIB.ZOLINZA
11405,NCIH23,CARBOPLATIN,MK-2206,50.0,4.0,32.54979866,1.621362551,7.238853537,1.180915583,0.880796493,65.89561379,0,-4.12079433,-10.32002688,3.896230407,1,1,CARBOPLATIN.MK-2206
19607,T47D,BORTEZOMIB,BEZ-235,0.04,0.4,0.004873287,1.451386504,0.0,0.021191437,10.0,2.093628555,0,-15.5217427,6.753459877,19.62311246,1,1,BEZ-235.BORTEZOMIB
19181,SW837,L778123,ERLOTINIB,5.0,5.0,5.0,3.588551346,39.63383334,0.769565078,0.822087429,33.06611568,0,21.14382825,23.7002665,30.25990707,1,1,ERLOTINIB.L778123
10702,NCIH1650,ZOLINZA,ERLOTINIB,4.0,5.0,3.004272272,1.499067889,14.15978332,0.799637149,0.318132908,0.0,0,1.907108893,-12.80319169,9.087230741,1,1,ERLOTINIB.ZOLINZA
19313,SW837,MRK-003,CYCLOPHOSPHAMIDE,10.0,10.0,4.985623296,2.959677302,62.23236391,0.891239831,10.0,93.41121094,0,3.068426951,-1.280243362,3.531342657,1,1,CYCLOPHOSPHAMIDE.MRK-003
18716,SW620,MK-8669,GELDANAMYCIN,0.01,2.0,0.000977881,1.841104706,86.41377261,0.11519395,3.646598064,17.12113845,0,-8.683469387,-16.38716612,-7.761561442,1,1,GELDANAMYCIN.MK-8669
5901,HCT116,SUNITINIB,SORAFENIB,5.0,20.0,3.400979885,2.881071696,0.0,11.8340031,2.727782572,0.0,0,3.59847556,15.45072996,19.71127371,1,1,SORAFENIB.SUNITINIB
18745,SW620,MRK-003,SN-38,10.0,0.005,3.92991461,10.0,94.0949718,0.004440648,1.441320144,0.0,0,5.429594142,5.380215575,7.112494512,1,1,MRK-003.SN-38
16661,SKMEL30,AZD1775,SN-38,0.5,0.005,0.233841629,10.0,38.76971372,0.001896662,10.0,59.1960015,0,2.778670479,20.8942578,22.97269335,1,1,AZD1775.SN-38
3686,DLD1,CYCLOPHOSPHAMIDE,ABT-888,10.0,10.0,1.0,0.0,100.0,1.0,0.0,100.0,0,6.009730025,6.009730025,6.009730025,1,1,ABT-888.CYCLOPHOSPHAMIDE
19740,T47D,GEMCITABINE,ABT-888,0.01,10.0,0.001388352,2.360092439,29.3303363,9.999999992,0.740298445,66.68057453,0,-7.791256673,-12.33326671,-7.72959027,1,1,ABT-888.GEMCITABINE
9691,MSTO,DOXORUBICIN,GELDANAMYCIN,0.3,2.0,0.048555618,0.953461453,0.0,0.558739459,1.817667282,23.77380413,0,-38.0305027,-45.64287006,-26.03758295,1,2,DOXORUBICIN.GELDANAMYCIN
8605,LOVO,LAPATINIB,TOPOTECAN,5.0,1.0,0.148596844,0.614130251,51.60288926,0.079859844,1.204977945,18.91269816,0,20.13379509,-16.12466325,24.60602719,1,1,LAPATINIB.TOPOTECAN
297,A2058,MK-4541,OXALIPLATIN,4.0,20.0,1.0,0.0,100.0,9.244197593,10.0,56.68270157,0,-2.254780488,-2.254780488,-2.254780488,1,1,MK-4541.OXALIPLATIN
8877,LOVO,TEMOZOLOMIDE,OXALIPLATIN,250.0,20.0,250.0,10.0,88.59101696,2.512137223,1.32868653,21.25764311,0,-35.5470864,-36.95643733,-35.5470864,1,1,OXALIPLATIN.TEMOZOLOMIDE
1074,A2780,SORAFENIB,DINACICLIB,20.0,0.04,5.292470939,3.057883709,1.420951089,0.006699069,2.301848829,10.32444442,0,-8.216613727,-4.061017343,3.946522696,1,1,DINACICLIB.SORAFENIB
11787,NCIH23,PD325901,MK-8669,0.1,0.01,0.017586622,0.692259476,47.26710801,0.000735258,1.638180792,75.33258112,0,48.41350043,19.55838281,51.89786453,1,1,MK-8669.PD325901
15616,RKO,ERLOTINIB,SORAFENIB,5.0,20.0,5.0,10.0,70.21203959,13.92376351,3.674885803,0.0,0,16.64960159,20.90917642,22.39906166,1,1,ERLOTINIB.SORAFENIB
925,A2780,MK-5108,MK-8776,2.0,4.0,0.504400142,1.55405091,43.64959764,1.442302996,1.196558316,70.59979661,0,10.39248545,2.305270922,15.0574705,1,1,MK-5108.MK-8776
16010,RKO,ZOLINZA,DASATINIB,4.0,3.0,4.0,1.182397875,8.835611116,2.934932551,0.578106261,79.30877087,0,0.939603935,-7.003067584,3.278263621,1,1,DASATINIB.ZOLINZA
12846,NCIH520,MK-8669,MK-8776,0.01,4.0,0.001405001,1.507253779,63.80246242,0.571408754,2.352498891,79.72356524,0,5.570645287,-7.20320399,9.433588864,1,1,MK-8669.MK-8776
1597,A375,METHOTREXATE,AZD1775,0.2,0.5,0.052120158,7.023420876,10.79373968,0.206310227,4.404215028,56.01929737,0,-3.169279997,4.99879441,7.000835914,1,2,AZD1775.METHOTREXATE
14238,OV90,ZOLINZA,BEZ-235,4.0,0.4,1.427083169,10.0,46.39799479,0.025468009,1.783449686,21.30368443,0,12.64431272,19.71971058,28.84657199,1,1,BEZ-235.ZOLINZA
16696,SKMEL30,CARBOPLATIN,SORAFENIB,50.0,20.0,17.92458268,10.0,66.60695318,4.629098254,1.86921124,22.72973457,0,-6.021166069,-8.308455368,-4.186746326,1,1,CARBOPLATIN.SORAFENIB
3764,DLD1,ERLOTINIB,OXALIPLATIN,5.0,20.0,4.645981859,1.080847422,0.0,20.0,2.257185156,37.29650322,0,-11.29666495,-7.200056219,-0.416963487,1,1,ERLOTINIB.OXALIPLATIN
1152,A2780,VINORELBINE,PD325901,0.04,0.1,0.002929515,2.101836785,19.02041289,0.007358948,1.14297706,66.15064783,0,-1.595852358,-17.88072744,6.594324436,1,1,PD325901.VINORELBINE
21016,UWB1289,MK-4541,GELDANAMYCIN,4.0,2.0,0.992211381,10.0,87.89149365,1.847939111,10.0,0.0,0,-1.809414877,1.903358689,2.517726373,1,1,GELDANAMYCIN.MK-4541
20953,UWB1289,LAPATINIB,DINACICLIB,5.0,0.04,1.952017201,1.530659182,0.0,0.006794221,2.592706928,9.293752016,0,12.91733994,20.91270453,32.9411238,1,1,DINACICLIB.LAPATINIB
18679,SW620,MK-4827,DASATINIB,10.0,3.0,1.832425375,1.983716339,53.27669047,0.00024,0.1,90.5494771,0,39.67287056,25.7586721,39.84390895,1,1,DASATINIB.MK-4827
11508,NCIH23,ETOPOSIDE,LAPATINIB,4.0,5.0,0.244682081,2.247417614,18.74818842,5.0,2.065864479,38.21487943,0,-177.3005493,-174.1625871,-165.8213594,1,1,ETOPOSIDE.LAPATINIB
19330,SW837,MRK-003,MITOMYCINE,10.0,1.0,4.985623296,2.959677302,62.23236391,0.294926288,0.779094315,14.26280299,0,-2.064444302,-7.765933089,2.802224599,1,1,MITOMYCINE.MRK-003
8407,LOVO,BORTEZOMIB,ABT-888,0.04,10.0,0.009431599,2.042741068,0.0,4.694207396,10.0,90.99692679,0,24.79674546,26.1621513,27.68025912,1,1,ABT-888.BORTEZOMIB
8516,LOVO,ERLOTINIB,MK-8776,5.0,4.0,0.461723915,0.663622405,14.10845212,0.257843062,1.883492775,29.73268258,0,14.55865918,-18.5808068,23.89875424,1,1,ERLOTINIB.MK-8776
6306,HT144,MK-4827,SN-38,10.0,0.005,5.976272516,0.861234083,64.1919498,0.003306487,0.711465569,46.52343901,0,17.32998384,5.198064037,22.13250381,1,1,MK-4827.SN-38
18844,SW620,PACLITAXEL,MK-8669,0.04,0.01,0.003622332,1.52289613,40.70309558,0.000977881,1.841104706,86.41377261,0,13.46196794,-1.541678657,14.69944068,1,1,MK-8669.PACLITAXEL
852,A2780,MK-2206,BORTEZOMIB,4.0,0.04,0.333903704,1.447665457,51.58956062,0.00257599,3.177206137,2.49635213,0,14.367049,7.935295612,26.08956129,1,1,BORTEZOMIB.MK-2206
6305,HT144,MK-4827,PD325901,10.0,0.1,5.976272516,0.861234083,64.1919498,0.005108788,1.32860513,21.36815866,0,0.702131824,-11.2919387,2.837569032,1,1,MK-4827.PD325901
759,A2780,ERLOTINIB,BEZ-235,5.0,0.4,4.666903069,1.413391053,0.450898924,0.022076004,2.658335978,22.64199347,0,17.3792106,18.73069365,32.3434338,1,1,BEZ-235.ERLOTINIB
9155,MDAMB436,GEMCITABINE,SORAFENIB,0.01,20.0,0.002544707,10.0,38.88507061,9.858179869,10.0,23.03722533,0,-8.322929428,-4.649146624,0.280703305,1,1,GEMCITABINE.SORAFENIB
11306,NCIH2122,ZOLINZA,ERLOTINIB,4.0,5.0,1.325174995,1.558209143,10.78345345,1.832641816,1.295925477,17.31900126,0,30.3834299,29.3455937,47.47070669,1,1,ERLOTINIB.ZOLINZA
10673,NCIH1650,VINBLASTINE,SUNITINIB,0.04,5.0,0.035265222,2.007607133,0.0,1.53353702,3.980988904,69.78789663,0,4.039983279,5.293083973,9.86268056,1,1,SUNITINIB.VINBLASTINE
9552,MSTO,5-FU,PD325901,10.0,0.1,5.0377781,1.535973816,29.76830395,0.017352635,0.494673682,69.32330923,0,22.80757477,8.164963157,26.55039744,1,1,5-FU.PD325901
11883,NCIH23,VINBLASTINE,ZOLINZA,0.04,4.0,0.016271618,1.813586927,0.0,1.37814084,10.0,19.00522486,0,-22.74766778,4.112209938,10.46231071,1,1,VINBLASTINE.ZOLINZA
13308,OCUBM,L778123,DINACICLIB,5.0,0.04,0.388440275,1.328200098,44.57149076,0.009652205,2.72529688,0.0,0,16.60396022,7.064308867,19.84813577,1,1,DINACICLIB.L778123
18273,SKOV3,SUNITINIB,TEMOZOLOMIDE,5.0,250.0,4.475165036,1.711497455,0.0,1.0,0.0,100.0,0,14.75126637,14.75126637,14.75126637,1,1,SUNITINIB.TEMOZOLOMIDE
13259,OCUBM,ERLOTINIB,MK-8776,5.0,4.0,2.814767318,1.800593731,0.0,0.311754539,2.308924139,47.52308341,0,9.107592409,5.440484149,19.83383609,1,1,ERLOTINIB.MK-8776
2240,A427,MITOMYCINE,GELDANAMYCIN,1.0,2.0,0.280404898,1.850278207,31.77788246,0.267763617,1.599646228,22.2154231,0,11.28140608,6.313893526,26.31968914,1,1,GELDANAMYCIN.MITOMYCINE
21239,UWB1289,VINBLASTINE,DASATINIB,0.04,3.0,0.008881765,10.0,21.30567827,0.062868584,1.069060842,0.0,0,3.775417015,8.198678845,22.00752812,1,1,DASATINIB.VINBLASTINE
4922,ES2,DEXAMETHASONE,PD325901,10.0,0.1,1.0,0.0,100.0,0.013772609,1.127086793,49.30395914,0,-10.72169376,-10.72169376,-10.72169376,1,1,DEXAMETHASONE.PD325901
17659,SKMES1,PACLITAXEL,MK-5108,0.04,2.0,0.015929412,1.023256245,0.0,0.46434991,2.090275458,42.20360798,0,19.75430616,12.54142332,33.47066838,1,1,MK-5108.PACLITAXEL
11875,NCIH23,VINBLASTINE,MK-4827,0.04,10.0,0.016271618,1.813586927,0.0,10.0,1.460345852,40.19731841,0,-11.98352452,-7.6682037,0.258293277,1,1,MK-4827.VINBLASTINE
