CELL_LINE,COMPOUND_A,MAX_CONC_B,MAX_CONC_A,IC50_B,H_B,Einf_B,IC50_A,H_A,Einf_A,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA
ES2,CARBOPLATIN,3.0,50.0,0.744653232,4.960032406,49.09100949,50.0,10.0,21.80346273,0.027879574,11.18209593,15.11829993
ES2,CYCLOPHOSPHAMIDE,4.0,10.0,0.8817706565,4.4215170575,51.89219109,1.0,0.0,100.0,2.132941025,2.132941025,2.132941025
ES2,DASATINIB,2.0,3.0,0.567671689,3.43811392,30.35669072,0.744653232,9.999999999,90.09579136,14.13233765,16.75094712,17.65706371
ES2,DEXAMETHASONE,4.0,10.0,0.8817706565,3.6605578145,54.401539185,1.0,0.0,100.0,-10.709323975,-10.709323975,-10.709323975
ES2,DINACICLIB,4.0,0.04,0.567671689,2.158476563,24.17940241,0.012023853,3.283193926,9.486148305,-3.275761543,3.419849162,15.460667
ES2,DOXORUBICIN,4.0,0.3,1.0,3.883001709,49.09100949,0.067056115,1.438755694,14.07723803,1.720298663,-0.331872104,8.541711607
ES2,ERLOTINIB,0.4,5.0,0.065593314,3.43811392,30.35669072,1.473512718,10.0,59.49911923,11.65196707,22.01923332,26.28004546
ES2,ETOPOSIDE,2.0,4.0,0.609739069,4.960032406,49.09100949,3.280136346,1.275699848,0.0,3.608527092,0.984589705,18.55453688
ES2,GELDANAMYCIN,1.0,2.0,0.079038019,3.283193926,24.17940241,0.609739069,10.0,74.10370443,8.634830908,10.94819615,13.92106854
ES2,GEMCITABINE,4.0,0.01,1.0,4.960032406,49.09100949,0.001502842,2.23886563,18.69465375,3.387047605,0.716438782,7.454777504
ES2,L778123,4.0,5.0,0.763541313,9.979167663,44.49127103,2.268069866,3.883001709,66.41486752,8.600880894,14.9050666,17.99450293
ES2,LAPATINIB,2.0,5.0,0.567671689,9.999999998,49.98758936,5.0,1.763984556,90.02984763,2.654717636,3.676344033,4.192693167
ES2,METFORMIN,4.0,250.0,0.8817706565,9.9999999995,54.401539185,250.0,10.0,81.60199606,-4.2460539655,0.538512319,1.034057122
ES2,METHOTREXATE,4.0,0.2,1.236756359,4.199073163,48.344226025,0.09051602,10.0,17.16309897,-6.48092949,7.7766051295,10.622326115
ES2,MITOMYCINE,3.5,1.0,0.7540972725,7.4800162025,49.197484315,0.222446273,2.198678281,33.87708989,6.360367665,12.42996847,17.74510744
ES2,MK-2206,1.5,4.0,0.323354854,6.719056959,40.17214004,4.0,10.0,92.60110293,15.47953966,14.77694938,16.08250957
ES2,MK-4541,3.0,4.0,0.686640191,2.2187719555,49.64577425,4.0,10.0,92.39067314,3.782740239,4.8323937085,5.426902563
ES2,MK-4827,2.0,10.0,0.609739069,9.999999999,52.39710613,3.646248695,10.0,47.59744256,-3.860136243,5.234931807,11.06836793
ES2,MK-5108,1.5,2.0,0.344388544,9.9999999985,51.192347745,0.763541313,10.0,84.60220918,3.680078561,5.925272212,9.140864012
ES2,MK-8669,1.5,0.01,0.323354854,6.641596962,37.083495885,0.000549034,10.0,87.62999839,14.981451325,13.4423886,17.65563867
ES2,MRK-003,4.0,10.0,1.0,3.43811392,52.39710613,10.0,2.081952655,57.2359014,-3.010015769,2.286153052,4.959213128
ES2,OXALIPLATIN,4.0,20.0,0.567671689,3.283193926,9.486148305,8.085367469,10.0,52.39710613,-5.488366082,5.932910512,8.639764081
ES2,PACLITAXEL,4.0,0.04,1.0,3.883001709,49.30395914,0.014261278,1.457315168,24.57451934,18.48087298,22.23905364,27.50528271
ES2,PD325901,0.22,0.1,0.0388085835,2.7208352445,27.268046565,0.013772609,1.127086793,49.30395914,7.722165828,0.639262874,17.67973298
ES2,SN-38,20.0,0.005,13.46329722,3.43811392,0.0,0.00221806,9.999999998,49.98758936,12.15551522,24.41386393,26.25921327
ES2,SORAFENIB,0.04,20.0,0.012023853,3.283193926,9.486148305,13.46329722,3.43811392,0.0,10.52893636,26.62535974,31.19442725
ES2,SUNITINIB,3.5,5.0,0.7540972725,9.9999999995,51.192347745,5.0,4.960032406,38.81986017,7.143094804,11.648592565,13.76482471
ES2,TEMOZOLOMIDE,3.5,250.0,0.7540972725,9.9999999985,49.64577425,14.91031578,2.909003129,49.09100949,-9.014678868,-5.44713017,3.8561687505
ES2,TOPOTECAN,0.4,1.0,0.065593314,3.283193926,9.486148305,0.079038019,1.700933256,0.517299404,1.139781462,7.061678337,15.97536481
ES2,VINBLASTINE,4.0,0.04,0.763541313,3.43811392,49.30395914,0.013616439,9.519527005,41.60171111,-1.270287525,9.833370132,11.03751088
ES2,VINORELBINE,4.0,0.04,0.763541313,4.960032406,47.59744256,0.009477938,9.979167663,44.49127103,8.966578236,17.37288157,24.70043435
ES2,ZOLINZA,2.0,4.0,0.763541313,10.0,49.09100949,1.739350721,2.182020191,11.30337484,8.237280098,12.07769238,17.08308082
HCT116,5-FU,4.0,10.0,1.0,1.957436447,57.40615815,8.316207498,1.838232956,0.0,9.732271974,13.08868509,18.56026805
HCT116,ABT-888,1.0,10.0,0.574304613,2.123292042,30.5290161,1.0,0.0,100.0,13.93369979,13.93369979,13.93369979
HCT116,AZD1775,2.0,0.5,0.7871523065,1.8740943425,44.4356746,0.49899648,9.616561295,57.40615815,11.525368625,13.976446,15.617226705
HCT116,BEZ-235,20.0,0.4,8.971754286,2.45517372,1.330833649,0.4,1.790752238,23.64624806,12.88474963,20.73681582,25.51174386
HCT116,BORTEZOMIB,4.0,0.04,1.323766562,2.123292042,30.67135641,0.007933692,1.957436447,0.0,25.05979684,32.16969463,40.3415081
HCT116,CARBOPLATIN,4.0,50.0,1.0,2.309314249,40.69923126,1.0,0.0,100.0,7.698858732,7.698858732,7.698858732
HCT116,CYCLOPHOSPHAMIDE,3.0,10.0,1.0,0.823790025,56.19533216,1.0,0.0,100.0,10.40853369,10.40853369,10.40853369
HCT116,DASATINIB,1.0,3.0,0.574304613,2.119130999,30.5290161,1.0,0.0,100.0,3.891867419,3.891867419,3.891867419
HCT116,DEXAMETHASONE,4.0,10.0,1.0,2.661192051,56.19533216,1.0,0.0,100.0,8.056691451,8.056691451,8.056691451
HCT116,DINACICLIB,4.0,0.04,1.323766562,10.0,87.79881093,0.010264681,3.150455952,18.28319744,19.97486424,22.27918366,24.7294743
HCT116,DOXORUBICIN,4.0,0.3,1.0,1.6504088,58.00593917,0.069050962,1.277346879,0.0,4.7823530275,2.9191364925,8.74439391
HCT116,ERLOTINIB,1.0,5.0,0.574304613,1.790752238,30.5290161,4.999999999,10.0,64.19806672,19.43383894,19.43383894,19.43383894
HCT116,ETOPOSIDE,5.0,4.0,1.0,2.727782572,56.19533216,1.853385046,2.083488679,26.11936313,13.14623973,16.08950738,26.02143202
HCT116,GELDANAMYCIN,1.0,2.0,0.4,2.119130999,30.67135641,0.574304613,4.19195591,30.5290161,15.92213676,28.35658659,34.51510118
HCT116,L778123,3.0,5.0,1.0,2.083488679,30.67135641,5.0,0.823790025,50.86944642,11.84686735,10.68018084,15.62761406
HCT116,LAPATINIB,4.0,5.0,1.0,2.1212115205,65.61021748,1.0,0.0,100.0,10.77068571,10.77068571,10.77068571
HCT116,METFORMIN,4.0,250.0,1.0,2.661192051,57.40615815,1.0,0.0,100.0,2.207778558,2.207778558,2.207778558
HCT116,METHOTREXATE,4.5,0.2,1.0,0.795989626,60.19669944,0.01294925,10.0,14.14597159,-9.147067889,-10.536471315,-7.7677560215
HCT116,MITOMYCINE,4.0,1.0,1.0,2.6944873115,56.800745155,0.225387595,1.542597707,34.82053236,7.6404861925,9.4813843975,13.43380427
HCT116,MK-2206,3.0,4.0,1.0,1.957436447,30.67135641,1.0,0.0,100.0,20.71128506,20.71128506,20.71128506
HCT116,MK-4541,5.0,4.0,1.0,1.5521296235,42.84498939,4.0,0.303340226,93.45313162,3.5435375945,1.645987338,3.710773907
HCT116,MK-4827,4.0,10.0,1.0,2.119130999,30.67135641,2.954277834,10.0,56.19533216,13.17492075,18.92555624,21.49981339
HCT116,MK-5108,1.5,2.0,0.7871523065,1.8740943425,31.673686725,0.310822863,10.0,67.02236824,10.387594315,11.524676015,17.77572819
HCT116,MK-8669,1.5,0.01,0.3504345575,2.636873997,30.600186255,1.0,0.0,100.0,-0.667635376,-0.667635376,-0.667635376
HCT116,MRK-003,4.0,10.0,1.0,2.083488679,32.67601704,3.957730857,10.0,63.69224288,1.057306723,6.547800152,9.068652047
HCT116,OXALIPLATIN,2.02,20.0,0.6670156215,6.575227976,53.041004185,18.37410183,2.123292042,0.0,13.751842445,20.370133985,24.87367428
HCT116,PACLITAXEL,4.0,0.04,1.0,1.790752238,50.86944642,0.003150464,1.647702263,16.63151466,-6.520488485,-6.164516925,3.107219227
HCT116,PD325901,1.0,0.1,0.574304613,1.957436447,30.67135641,0.1,0.768189227,25.03799678,11.16455406,9.089406086,19.10438246
HCT116,SN-38,4.0,0.005,1.323766562,3.150455952,18.28319744,0.005,2.119130999,32.67601704,3.942093292,11.81032898,16.68644238
HCT116,SORAFENIB,4.0,20.0,1.323766562,10.0,87.79881093,11.8340031,2.727782572,0.0,13.8095748,13.90362413,16.0347929
HCT116,SUNITINIB,2.5,5.0,1.0,1.676206889,60.802112435,3.400979885,2.881071696,0.0,19.51423466,20.51208398,23.345244315
HCT116,TEMOZOLOMIDE,2.0,250.0,0.574304613,2.123292042,32.67601704,1.0,0.0,100.0,10.00266165,10.00266165,10.00266165
HCT116,TOPOTECAN,2.2,1.0,0.861883281,2.939119262,20.96472275,0.126564502,1.56166154,30.67135641,12.811636595,10.4885458315,22.45892885
HCT116,VINBLASTINE,4.0,0.04,1.0,1.790752238,64.19806672,0.02521983,2.003887106,0.0,-2.454601992,8.402930474,15.41750843
HCT116,VINORELBINE,4.0,0.04,1.0,2.6944873115,60.802112435,0.002402159,2.40350708,17.16574796,-22.58275193,-20.782537985,-12.994592035
HCT116,ZOLINZA,4.0,4.0,1.0,1.790752238,56.19533216,1.456962526,2.661192051,8.683921983,8.108188575,10.56467271,15.48508239
HT144,5-FU,4.0,10.0,1.0,1.602131772,50.81535916,3.277443615,1.497254796,62.01031483,1.138049065,-2.920074146,7.162929813
HT144,ABT-888,1.0,10.0,0.127285447,2.063593968,23.6294867,1.0,0.0,100.0,0.305597563,0.305597563,0.305597563
HT144,AZD1775,2.0,0.5,0.283652859,1.496088579,46.52343901,0.200943276,10.0,63.19058425,6.759799667,4.679586064,13.93650802
HT144,BEZ-235,0.04,0.4,0.012660859,2.063593968,46.52343901,0.036413782,1.493740457,29.49027709,0.935226636,0.474429309,18.23458867
HT144,BORTEZOMIB,2.0,0.04,0.240570703,1.032549291,46.52343901,0.006916912,1.856032255,0.0,7.705833603,5.008909296,17.2079195
HT144,CARBOPLATIN,4.0,50.0,1.0,1.602131772,46.19746537,14.36710232,10.0,77.30736772,2.732500555,4.174395654,6.14455819
HT144,CYCLOPHOSPHAMIDE,4.0,10.0,1.4077698605,1.6286453985,38.33693106,1.0,0.0,100.0,4.0861025475,4.0861025475,4.0861025475
HT144,DASATINIB,0.7,3.0,0.0818496145,1.7786672125,26.559881895,1.0,0.0,100.0,-11.2725880415,-11.2725880415,-11.2725880415
HT144,DEXAMETHASONE,4.0,10.0,1.0,1.761202218,47.18358503,1.0,0.0,100.0,-1.819135448,-1.819135448,-1.819135448
HT144,DINACICLIB,4.0,0.04,0.438040073,2.063593968,65.51250163,0.012660859,2.487512726,0.0,6.983413276,-0.51491012,12.07181991
HT144,DOXORUBICIN,4.0,0.3,1.0,1.5491101755,63.691267025,0.094969455,1.101610439,0.0,1.8607834705,2.6587641985,14.27344325
HT144,ERLOTINIB,2.0,5.0,0.240570703,1.856032255,11.68700743,4.972358775,1.240779342,0.0,3.772546448,5.653044748,20.82970082
HT144,ETOPOSIDE,2.5,4.0,1.5,1.681666995,46.6905252,0.445445418,0.931500559,48.6497996,3.5272202675,-8.474559364,10.465436205
HT144,GELDANAMYCIN,2.5,2.0,0.339305388,1.263144874,26.559881895,0.127285447,2.675002039,11.68700743,-4.7402257875,-9.978101629,9.693232285
HT144,GEMCITABINE,4.0,0.01,1.0,1.761202218,50.81535916,0.002902711,10.0,56.15050859,-1.44035238,-1.634223289,5.067811534
HT144,L778123,4.0,5.0,0.4417427455,1.4285671935,46.36045219,5.0,0.715331801,9.47891732,5.5579255565,-1.9369728875,13.688525775
HT144,LAPATINIB,2.0,5.0,0.339305388,1.6274713375,26.559881895,5.0,1.496088579,47.18358503,12.836279865,10.091144898,19.64189248
HT144,METFORMIN,3.5,250.0,0.7190200365,1.5491101755,48.999472095,250.0,2.031693097,82.88417959,-2.6538058225,-3.098489321,0.1059455875
HT144,METHOTREXATE,4.0,0.2,0.283652859,1.602131772,29.49027709,0.077158982,10.0,84.79335495,-3.152084713,-6.147649002,-1.067478382
HT144,MITOMYCINE,4.0,1.0,1.0,1.5491101755,55.18708464,0.467330723,0.984816556,0.0,2.416293923,3.082563931,14.43369909
HT144,MK-2206,3.0,4.0,0.438040073,1.493740457,23.6294867,0.283652859,1.000726111,84.0485814,14.09504853,4.867808078,15.4218136
HT144,MK-4541,4.0,4.0,1.0,1.493740457,47.18358503,3.551458618,1.153749369,89.13433023,-3.484239759,-7.469852536,-2.939640146
HT144,MK-4827,1.5,10.0,0.183928075,1.4111727935,25.429217875,5.976272516,0.861234083,64.1919498,2.4870167805,-5.708697903,5.5162622135
HT144,MK-5108,1.0,2.0,0.127285447,1.493740457,11.68700743,2.0,1.761202218,50.81535916,-3.259634186,-1.786929994,3.998118686
HT144,MK-8669,1.5,0.01,0.183928075,1.7786672125,17.658247065,0.000537102,10.0,83.73656891,22.486847125,9.6274465795,25.548795835
HT144,MRK-003,3.5,10.0,0.4563880705,1.33686946,47.586619305,4.661251901,0.464899403,69.10872355,8.022552653,-5.8140100785,10.03584025
HT144,OXALIPLATIN,4.0,20.0,0.438040073,2.487512726,0.0,20.0,1.032549291,23.6294867,-5.186492202,-5.52536034,6.846110871
HT144,PACLITAXEL,3.5,0.04,0.7190200365,1.8086172365,46.6905252,0.0050512,1.34513379,29.50434466,16.777789155,10.430459217,30.88621556
HT144,PD325901,2.5,0.1,0.339305388,1.444290773,17.658247065,0.005108788,1.32860513,21.36815866,6.9646869835,-7.4074726365,17.06177233
HT144,SN-38,2.02,0.005,0.225350466,2.275553347,32.756250815,0.003306487,0.711465569,46.52343901,-0.5666334095,-10.6622167155,5.607141422
HT144,SORAFENIB,2.02,20.0,0.225350466,2.275553347,32.756250815,8.011267228,2.658048917,0.0,0.969848974,4.0734516225,12.389292135
HT144,SUNITINIB,2.0,5.0,0.339305388,1.6286453985,38.00685805,3.250313434,1.602131772,46.19746537,2.0211482835,1.831631284,8.9550632855
HT144,TEMOZOLOMIDE,4.0,250.0,0.283652859,1.493740457,47.18358503,250.0,10.0,83.38071628,-2.925358941,-2.284011633,-1.508792142
HT144,TOPOTECAN,0.4,1.0,0.036413782,2.487512726,0.0,0.240570703,0.85408734,0.0,6.447312515,8.599603646,24.73964551
HT144,VINBLASTINE,4.0,0.04,0.438040073,2.190176039,50.81535916,0.00770572,1.05766465,29.0710604,12.62350784,5.886381163,22.13313391
HT144,VINORELBINE,4.0,0.04,1.815539721,2.063593968,46.19746537,0.003754502,1.36339393,32.71551097,6.097221316,-2.704898896,14.94805969
HT144,ZOLINZA,3.0,4.0,0.438040073,1.761202218,29.49027709,1.815539721,2.190176039,0.0,4.609106863,6.689825265,13.01998195
HT29,5-FU,4.0,10.0,0.828149466,1.925714601,38.27114832,3.598571877,1.463819478,39.38524174,6.39058967,1.805872271,14.87763453
HT29,ABT-888,1.0,10.0,0.081895764,1.925714601,21.4452575,1.0,0.0,100.0,1.087900673,1.087900673,1.087900673
HT29,AZD1775,4.0,0.5,0.914074733,1.930416222,34.12482934,0.342982665,3.163591651,0.0,3.463931838,7.916524456,15.12924581
HT29,BEZ-235,4.0,0.4,0.985334465,1.985826188,21.4452575,0.041701794,1.261010335,45.82771205,11.3479426,3.480770303,22.11538571
HT29,BORTEZOMIB,1.5,0.04,0.0911984775,1.5309427995,43.717952795,0.00395136,1.875006256,4.368001777,-10.40652057,-14.68509899,1.8386786675
HT29,CARBOPLATIN,4.0,50.0,0.9926672325,1.6962836925,40.29806713,13.79069445,10.0,84.10093453,6.3274733145,5.5401291585,12.801376545
HT29,CYCLOPHOSPHAMIDE,4.0,10.0,0.9926672325,2.015675303,30.59166864,1.0,0.0,100.0,3.9865394605,3.9865394605,3.9865394605
HT29,DASATINIB,1.0,3.0,0.081895764,1.634370429,21.4452575,0.239994571,0.91955125,41.60819354,13.44755589,3.318158746,25.10374967
HT29,DEXAMETHASONE,4.0,10.0,0.985334465,1.925714601,38.27114832,1.0,0.0,100.0,5.93494628,5.93494628,5.93494628
HT29,DINACICLIB,4.0,0.04,0.985334465,1.925714601,61.37873827,0.009961309,2.436965921,21.4452575,5.040215293,0.421714116,11.99695581
HT29,DOXORUBICIN,4.0,0.3,0.828149466,1.925714601,38.98794072,0.102061531,1.068236599,0.0,5.71855453,1.668763042,13.32533676
HT29,ERLOTINIB,1.55,5.0,0.12497794,1.7546883425,35.79335195,5.0,1.219576939,38.27114832,3.3052145155,1.137355486,12.435825905
HT29,ETOPOSIDE,3.5,4.0,0.6075830355,1.6962836925,43.717952795,1.892457893,1.991849349,42.42387413,12.260898755,11.248727245,21.71394784
HT29,GELDANAMYCIN,1.0,2.0,0.100501191,1.925714601,21.4452575,0.081895764,1.955921794,7.257684599,-1.129484656,-5.100031273,8.479727595
HT29,GEMCITABINE,4.0,0.01,0.828149466,1.925714601,49.60416558,0.002965908,4.743741728,42.37212557,2.184920408,-0.756236959,5.8546048
HT29,L778123,3.5,5.0,0.9067419655,1.9888377685,29.85820291,5.0,0.515971002,31.20482692,18.79800557,11.94763992,23.353210435
HT29,LAPATINIB,2.0,5.0,0.387016605,1.634370429,45.82771205,4.440191821,2.405275197,0.0,14.72658053,16.87814138,22.74136544
HT29,METFORMIN,4.5,250.0,0.9926672325,1.389285732,40.29806713,250.0,10.0,89.80144439,0.18735003,1.194174933,2.150002372
HT29,METHOTREXATE,4.0,0.2,0.828149466,1.369407327,41.60819354,0.06023656,4.238486333,38.63334885,-10.8967779,-12.56595574,-4.86026076
HT29,MITOMYCINE,4.0,1.0,0.9067419655,1.647560964,43.717952795,0.097074919,1.115306235,33.71236456,9.2696998795,-2.5094004725,19.62911645
HT29,MK-2206,2.0,4.0,0.100501191,1.875006256,21.43973405,0.387016605,1.369407327,71.43174346,13.00881456,6.223000449,15.8777125
HT29,MK-4541,4.0,4.0,1.0,1.875006256,38.98794072,3.999994926,9.999999974,87.20785324,6.901818779,8.459524078,9.530823844
HT29,MK-4827,1.5,10.0,0.0911984775,1.575965779,34.12482934,10.0,10.0,49.60416558,6.988924156,10.355229856,14.028204613
HT29,MK-5108,2.5,2.0,0.170247881,1.575965779,34.12482934,0.828149466,10.0,87.19686992,3.721725878,6.373257089,8.040739731
HT29,MK-8669,1.5,0.01,0.0911984775,1.970873991,14.3487093245,0.001892582,0.86060708,77.81589391,9.0623566575,0.338964066,10.916062219
HT29,MRK-003,4.0,10.0,1.0,1.875006256,39.38524174,5.610753619,1.514980531,0.0,5.883733051,6.513968885,12.80000981
HT29,OXALIPLATIN,4.0,20.0,0.985334465,2.436965921,21.4452575,3.586680589,1.634370429,45.92074025,1.169230565,-4.96372035,11.43790904
HT29,PACLITAXEL,4.0,0.04,0.9926672325,1.721637865,40.29806713,0.00172761,10.0,14.92386474,-11.37583879,-2.8025806115,7.686120771
HT29,PD325901,1.0,0.1,0.081895764,1.925714601,21.43973405,0.006286773,1.517561129,29.97851036,-2.839530717,-13.71239788,7.626321923
HT29,SN-38,4.0,0.005,0.985334465,2.436965921,21.4452575,0.005,1.985826188,21.43973405,-7.691715901,0.043916157,7.198931388
HT29,SORAFENIB,2.02,20.0,0.497647887,2.181340261,41.411997885,6.477696881,4.150983807,6.233054364,-5.6488542475,-2.85955993,3.810628139
HT29,SUNITINIB,3.0,5.0,0.342982665,1.517561129,41.60819354,1.861317077,3.609304781,38.98794072,5.675161025,5.675161025,10.46657592
HT29,TEMOZOLOMIDE,2.0,250.0,0.239994571,1.875006256,38.27114832,1.0,0.0,100.0,-1.873405982,-1.873405982,-1.873405982
HT29,TOPOTECAN,2.2,1.0,0.5135181295,2.181340261,33.636484775,0.100501191,1.42751517,5.964299292,1.61793953,-6.4303631095,13.4502032875
HT29,VINBLASTINE,4.0,0.04,1.0,1.955921794,38.98794072,0.008721689,10.0,19.60282911,6.587971006,25.01123001,30.29438277
HT29,VINORELBINE,4.0,0.04,0.9067419655,1.721637865,43.717952795,0.001777727,10.0,20.33842845,-20.321332105,-16.91536496,-1.2332014955
HT29,ZOLINZA,2.5,4.0,0.364999635,1.9408181975,38.62954452,1.690803714,2.075428812,0.0,3.4001100515,8.837755464,18.45289609
LOVO,5-FU,4.0,10.0,0.257843062,1.798512686,21.62664088,10.0,1.380255953,11.9923692,-3.164407504,-4.059136025,6.521194773
LOVO,ABT-888,1.5,10.0,0.168851453,2.0493262065,15.36346313,4.694207396,10.0,90.99692679,2.5777775595,1.257823279,2.6756568845
LOVO,AZD1775,2.5,0.5,0.1861968335,1.6684079695,27.931357175,0.170124459,1.140557915,0.0,6.8647088585,-4.2771992095,17.18458478
LOVO,BEZ-235,12.0,0.4,1.3849901425,2.0493262065,16.535935605,0.016477686,1.453323164,21.62664088,-5.363206025,-16.03787658,7.270683837
LOVO,BORTEZOMIB,2.0,0.04,0.07802522,1.3242142555,29.71770663,0.009431599,2.042741068,0.0,24.399394935,16.17342368,38.3370287
LOVO,CARBOPLATIN,4.0,50.0,0.313159157,1.883492775,29.70273068,50.0,1.290957717,38.0090127,2.547694284,2.511114247,6.491992263
LOVO,CYCLOPHOSPHAMIDE,4.0,10.0,0.461723915,1.798512686,21.62664088,1.0,0.0,100.0,-3.218943325,-3.218943325,-3.218943325
LOVO,DASATINIB,2.0,3.0,0.257843062,2.102832704,21.62664088,0.076190596,1.048750617,29.70273068,2.419794134,-12.6251403,13.43974538
LOVO,DEXAMETHASONE,4.0,10.0,0.257843062,1.798512686,29.70273068,0.0035,0.1,79.91763939,8.30347399,-4.209711411,8.559475725
LOVO,DINACICLIB,4.0,0.04,0.257843062,1.883492775,29.73268258,0.010344243,2.215159638,11.8142281,-5.999922229,-13.50831891,7.196563288
LOVO,DOXORUBICIN,4.0,0.3,0.313159157,1.883492775,21.62664088,0.042439567,0.836061599,0.0,4.95801153,-10.18542597,12.40781082
LOVO,ERLOTINIB,0.7,5.0,0.046334141,1.6684079695,21.442141995,0.461723915,0.663622405,14.10845212,14.957217615,-10.9162038525,23.15660433
LOVO,ETOPOSIDE,3.0,4.0,0.170124459,1.453323164,26.15998367,0.315284907,0.9766145,36.01351662,8.632603901,-13.21850448,17.85241154
LOVO,GELDANAMYCIN,2.5,2.0,0.168851453,1.6634716705,20.085170635,2.0,10.0,2.010397052,-13.1198351355,-6.8629444725,-1.729582254
LOVO,GEMCITABINE,3.0,0.01,0.170124459,2.080422976,26.15998367,0.001790428,2.487195144,15.37278164,0.09461053,-10.3443047,1.000428384
LOVO,L778123,2.0,5.0,0.114550605,1.443450566,26.15998367,0.313159157,10.0,51.24754861,12.53617815,-7.701133698,14.4071367
LOVO,LAPATINIB,2.0,5.0,0.079859844,1.414952003,26.15998367,0.148596844,0.614130251,51.60288926,23.50496951,-11.17002827,28.68254938
LOVO,METFORMIN,4.0,250.0,0.461723915,1.883492775,26.15998367,250.0,0.304367446,89.52457631,-0.82876668,-4.518067296,-0.82876668
LOVO,METHOTREXATE,4.0,0.2,0.313159157,1.883492775,21.62664088,0.051231031,10.0,93.85191986,-4.506055351,-7.331394433,-4.121290811
LOVO,MITOMYCINE,2.5,1.0,0.2855011095,1.625917925,21.36364865,0.597884092,1.077961393,0.0,10.288327581,4.2896118415,22.040925475
LOVO,MK-2206,1.5,4.0,0.07802522,1.6684079695,21.442141995,0.114550605,0.720572943,26.15998367,18.758339735,-13.93629873,25.546944415
LOVO,MK-4541,4.0,4.0,0.313159157,1.414952003,24.3292413,0.087538772,1.06259322,90.8569488,-0.442035866,-9.151998733,-0.363387664
LOVO,MK-4827,2.5,10.0,0.0972052245,1.4292012845,23.70881339,10.0,1.119046815,31.40488082,1.3470249845,-3.1923844845,8.7104461945
LOVO,MK-5108,2.5,2.0,0.0972052245,1.6684079695,21.442141995,0.565153725,1.216338077,36.79257157,7.0662148715,-7.734943034,13.994504095
LOVO,MK-8669,2.0,0.01,0.257843062,1.453323164,21.25764311,0.000538353,2.102832704,72.35505037,9.913276583,-9.609126433,12.18714602
LOVO,MRK-003,3.0,10.0,0.257843062,1.298185317,26.15998367,10.0,0.74800722,6.213393414,4.669342654,-4.990198353,14.87880433
LOVO,OXALIPLATIN,4.0,20.0,0.257843062,2.215159638,11.8142281,2.512137223,1.32868653,21.25764311,-14.57208216,-20.64679421,-0.965442239
LOVO,PACLITAXEL,5.0,0.04,0.461723915,1.883492775,29.73268258,0.004059807,1.298185317,30.75958788,-0.383746323,-12.59131946,5.862042133
LOVO,PD325901,1.5,0.1,0.07802522,1.9631169215,21.442141995,0.004360259,1.414952003,34.69189319,8.8247567115,-23.337470515,16.12859554
LOVO,SN-38,4.0,0.005,0.257843062,2.215159638,11.8142281,0.005,1.443450566,34.44719259,-8.141770588,-9.5857593,0.417503678
LOVO,SORAFENIB,0.04,20.0,0.010344243,2.215159638,11.8142281,7.311120444,6.725176024,11.37842292,-22.67332921,-11.61534423,-6.115003644
LOVO,SUNITINIB,3.0,5.0,0.114550605,1.453323164,21.62664088,0.978246419,2.080422976,21.10065642,2.661144484,-5.758368854,11.31008858
LOVO,TEMOZOLOMIDE,2.0,250.0,0.315924187,1.743095817,17.683047615,250.0,10.0,88.59101696,-1.611600619,-1.5656865785,0.190714118
LOVO,TOPOTECAN,0.04,1.0,0.010344243,2.215159638,11.8142281,0.079859844,1.204977945,18.91269816,0.371392023,-5.811335828,14.54630206
LOVO,VINBLASTINE,3.0,0.04,0.1593606515,1.8410027305,23.893312275,0.013918679,0.944200696,5.987402036,9.188063157,-5.0693610795,22.452498205
LOVO,VINORELBINE,3.5,0.04,0.203219953,1.625917925,21.36364865,0.001847725,3.89621073,24.3292413,-8.6162859725,-17.19904507,8.4629185345
LOVO,ZOLINZA,2.5,4.0,0.1315737245,1.6684079695,21.36364865,1.348054755,1.798512686,0.0,5.031608657,-0.6276076405,14.71081871
MDAMB436,5-FU,4.0,10.0,0.776514635,1.840772845,51.00271073,1.111860829,1.467982281,62.55161438,5.155156531,-4.471083655,11.31908327
MDAMB436,ABT-888,1.5,10.0,0.1546177175,1.9015755765,39.805961765,2.816998036,1.603461484,81.27545709,4.586648755,-3.712844814,7.528291029
MDAMB436,AZD1775,2.5,0.5,0.3609463865,1.5776687655,61.489389465,0.5,1.764110983,23.02831537,8.9374597995,7.690500052,16.71591297
MDAMB436,BEZ-235,0.04,0.4,0.00780765,3.044342429,35.97604907,0.021369411,1.143235316,48.43993302,13.63574294,0.02540683,21.92132083
MDAMB436,BORTEZOMIB,3.5,0.04,0.280398942,1.8043000365,62.623949965,0.004419112,1.840772845,4.08076739,8.175181105,-6.3341790885,13.280752055
MDAMB436,CARBOPLATIN,4.0,50.0,1.173467015,1.869642597,51.00271073,4.406893458,1.491138113,48.03991722,5.512735565,-8.860755278,12.40729773
MDAMB436,CYCLOPHOSPHAMIDE,4.0,10.0,1.173467015,2.005138589,58.91506786,1.0,0.0,100.0,3.651681524,3.651681524,3.651681524
MDAMB436,DASATINIB,2.5,3.0,0.2381458725,1.8043000365,45.94646048,0.128575696,10.0,81.59386457,7.3424378675,3.9784377625,14.03050426
