COMBINATION_ID,MAX_CONC_B,MAX_CONC_A,IC50_B,H_B,Einf_B,IC50_A,H_A,Einf_A,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA
BORTEZOMIB.VINORELBINE,0.04,0.04,0.00667634027273,4.1757573,2.46432109564,0.00780070436364,3.40831770082,28.4915937106,-25.5680716061,-18.630546225,-2.23079436273
BORTEZOMIB.ZOLINZA,0.04,4.0,0.0053685835,4.13256081969,3.2751657595,1.538103171,4.56170020337,11.6177079423,1.83346369169,19.2836492449,28.8159033572
CARBOPLATIN.DASATINIB,3.0,50.0,0.512735834846,2.05887587838,59.4016283608,25.4901026558,5.38667960685,48.5021353698,4.87684837904,-2.32681254042,9.80370002162
CARBOPLATIN.DINACICLIB,0.04,50.0,0.0111813714,3.77718375808,9.83627208596,22.5086706673,4.14296744076,47.0341858242,-3.77283323668,1.21659866512,8.6802051184
CARBOPLATIN.ERLOTINIB,5.0,50.0,3.30095578356,3.80190537348,29.5059885539,24.8565621582,5.60738148878,48.8175315935,3.29043525615,4.51385860515,13.9278813534
CARBOPLATIN.GELDANAMYCIN,2.0,50.0,0.553573442667,6.19301618912,27.0018595733,24.9699397834,5.2622375945,53.4309520643,-0.994281134667,2.27199983437,8.95021850704
CARBOPLATIN.L778123,5.0,50.0,2.511549375,2.71307247333,48.08605921,19.8623187376,4.60217095712,49.2532706648,-5.3522401535,-8.73533288433,-0.586323196917
CARBOPLATIN.LAPATINIB,5.0,50.0,3.01478984342,2.92551020737,54.724905781,24.7674956912,4.94197896325,50.9882590448,-3.69777138017,-3.86006224929,3.05595018229
CARBOPLATIN.MK-2206,4.0,50.0,1.09837537025,2.02818263455,51.5501691994,19.2302135746,5.3619687103,46.6602882072,-1.0090532669,-4.8128677192,7.1045428216
CARBOPLATIN.MK-4541,50.0,4.0,22.5348729681,5.1699414696,51.1191760162,1.95215506872,3.65108256052,92.510110616,5.9896999554,5.67841803496,7.570588672
CARBOPLATIN.MK-4827,10.0,50.0,5.07638766204,5.1331061682,52.8775256736,25.0908250045,5.17022415604,53.9445833567,4.8807261158,7.15456424936,13.8324463053
CARBOPLATIN.MK-5108,2.0,50.0,0.857068528667,4.28671728033,60.1251031864,26.3923973868,5.03848357463,47.3661514156,-1.09487394121,0.952938106458,7.39538828842
CARBOPLATIN.MK-8669,0.01,50.0,0.00118416773913,5.03852557561,72.1501153117,26.8563607262,4.80606497639,45.0952166541,16.8420756227,12.8497075483,24.0681600555
CARBOPLATIN.MK-8776,4.0,50.0,0.685278078652,2.77191548509,51.2997136068,24.6073140509,5.5089193193,52.1748543646,10.4439978301,8.96550292813,17.8141929578
CARBOPLATIN.MRK-003,50.0,10.0,20.7235474267,5.52959480024,53.9726366009,6.75222196057,4.88849000352,52.8494763559,-0.988533193524,0.570162683048,6.08973265229
CARBOPLATIN.PD325901,0.1,50.0,0.14512041,0.973792689625,56.0169587925,24.2074102551,4.62241365208,48.3433868764,-3.49784702183,-10.4163766418,0.818627374
CARBOPLATIN.SORAFENIB,20.0,50.0,9.59026962124,4.4319440661,6.0343670211,22.5976257468,5.47780346495,51.448753755,-14.9294821884,-10.5780804799,-6.03075015695
CARBOPLATIN.SUNITINIB,5.0,50.0,3.63523068921,3.98103482214,25.2521269846,21.6271126019,5.38201144257,52.3461878441,4.31956151104,7.29677391482,11.7892920754
CARBOPLATIN.TEMOZOLOMIDE,250.0,50.0,52.9803944985,4.6287296837,77.3521075541,22.3319467771,4.86911823044,51.2398167157,-15.8738484031,-14.9747965212,-8.9119252543
CARBOPLATIN.ZOLINZA,4.0,50.0,1.64041668037,4.75185705967,14.6038101763,23.5743233008,5.1340262073,57.3317306577,1.36751047907,8.1208470477,13.5744658511
CYCLOPHOSPHAMIDE.DASATINIB,3.0,10.0,0.365347244565,2.25563444083,56.5528410313,0.995271297,0.434782608696,99.7135309104,-2.33414651378,-2.75248792965,-2.33414651378
CYCLOPHOSPHAMIDE.DINACICLIB,0.04,10.0,0.0120931938261,3.9540943733,10.23771909,1.30124863343,0.478065606348,99.1201024761,8.75824637191,8.49416664539,8.80341129278
CYCLOPHOSPHAMIDE.ERLOTINIB,5.0,10.0,3.52408110443,3.07747649178,25.006291165,1.30124863343,0.478065606348,99.1201024761,-2.53392910543,-3.18859399443,-2.45675308448
CYCLOPHOSPHAMIDE.GELDANAMYCIN,2.0,10.0,0.566587570235,6.36651733806,28.7343757302,0.993602343,0.588235294118,99.6124241729,0.333657038059,0.00609224041176,0.341589958059
CYCLOPHOSPHAMIDE.L778123,5.0,10.0,2.93094911617,2.76026148348,46.4551270912,1.0,0.0,100.0,4.24746633261,4.24746633261,4.24746633261
CYCLOPHOSPHAMIDE.LAPATINIB,5.0,10.0,3.47184395261,3.07008956622,57.6364773959,0.995271297,0.434782608696,99.7135309104,-5.742847967,-6.22003630226,-5.742847967
CYCLOPHOSPHAMIDE.MK-2206,4.0,10.0,1.3622563648,2.1357095038,60.264457382,1.28149914952,0.03982035784,99.4540458404,8.66758956208,8.46236517256,8.73188024232
CYCLOPHOSPHAMIDE.MK-4541,10.0,4.0,1.31494175314,0.499795861182,99.0801071341,2.0134414305,4.41341308855,91.1057784659,3.71693025632,3.67124071995,3.7697712645
CYCLOPHOSPHAMIDE.MK-4827,10.0,10.0,5.290624331,4.36611514089,56.8894883489,1.25661920626,0.407241072074,99.2504576648,1.96408126574,1.42913178019,2.01362866278
CYCLOPHOSPHAMIDE.MK-5108,2.0,10.0,0.877187603826,4.60346042187,59.7136222775,1.30597733643,0.0432829976522,99.4065715657,7.4852423257,7.36080840704,7.51764292978
CYCLOPHOSPHAMIDE.MK-8669,0.01,10.0,0.0919585202727,4.20818689573,75.7921555673,0.995056355955,0.454545454545,99.7005095882,14.0112767436,13.6071911018,14.0448739885
CYCLOPHOSPHAMIDE.MK-8776,4.0,10.0,0.733865220083,3.38035122771,48.3108740661,1.28869660704,0.458146206083,99.1567648729,1.18466860062,0.735540000333,1.21123032275
CYCLOPHOSPHAMIDE.MRK-003,10.0,10.0,1.25661920626,0.407241072074,99.2504576648,6.76800456489,3.8546841493,52.7558316509,-2.46918766196,-2.75126973593,-2.39548908478
CYCLOPHOSPHAMIDE.PD325901,0.1,10.0,0.16771970605,1.53915905225,53.164527583,1.34643592845,0.5497754473,98.9881178475,-4.68776651115,-5.4965582082,-4.68023390865
CYCLOPHOSPHAMIDE.SORAFENIB,20.0,10.0,9.89970824575,5.05285870546,6.15202955571,1.29322828075,0.0414795394167,99.4312977504,4.27060327388,4.19991764817,4.27060327388
CYCLOPHOSPHAMIDE.SUNITINIB,5.0,10.0,3.30563820709,3.73021487396,29.3281340213,1.30124863343,0.478065606348,99.1201024761,5.56948019517,5.48461987691,5.60104442691
CYCLOPHOSPHAMIDE.TEMOZOLOMIDE,250.0,10.0,57.6266585817,5.13264018994,69.9158456719,1.390971041,0.0553060525556,99.2417303339,2.71889142106,2.35738780183,2.72971282767
CYCLOPHOSPHAMIDE.ZOLINZA,4.0,10.0,1.763842827,4.2330413145,12.8373686678,1.26648917573,0.422904190231,99.2216291135,11.3408855451,11.0893791189,11.3532513707
DASATINIB.DEXAMETHASONE,3.0,10.0,0.481747151179,1.93348992843,55.5640173871,1.91584927961,1.12573861171,93.8390509454,0.369644262321,-2.59910680596,0.467424287929
DASATINIB.DINACICLIB,0.04,3.0,0.0110495435769,3.95469210258,9.51220241842,0.432333802385,1.642082985,53.6120784642,16.6928244942,10.0070311975,24.3929188382
DASATINIB.DOXORUBICIN,3.0,0.3,0.481374303842,2.38504903332,60.6282727716,0.0496303472105,2.20245618163,7.402131496,14.9803734912,0.396789956211,18.7951360675
DASATINIB.ERLOTINIB,3.0,5.0,0.425589644167,1.33990214804,51.9404790588,3.14810639267,2.99859284883,25.780028501,16.8179132886,-1.28835929279,23.2472250673
DASATINIB.ETOPOSIDE,3.0,4.0,0.502724855696,1.76788136461,55.5925966496,1.00691660457,2.15557056504,31.5939091731,3.16093172965,-14.1229695199,8.80759620835
DASATINIB.GELDANAMYCIN,2.0,3.0,0.589320928364,6.21869312318,24.7214965791,0.402862374045,1.28534541577,53.8789763818,7.31491231841,-3.51540596195,14.612338197
DASATINIB.GEMCITABINE,3.0,0.01,0.320062240591,2.14097753073,59.7040807436,0.00164061477273,4.61499863168,21.0908454632,9.44840196732,-0.511825833045,11.9046779851
DASATINIB.L778123,3.0,5.0,0.462827105958,2.21087821408,51.6804584554,2.31934445721,2.41608361921,49.6756846479,22.334846673,7.70212499871,25.7128399048
DASATINIB.LAPATINIB,3.0,5.0,0.507387925731,2.03694824985,56.4213595112,3.16294837538,2.75618529862,53.1097132258,14.6707457803,0.433696602423,18.6743378505
DASATINIB.METFORMIN,3.0,250.0,0.513366206154,2.03325357685,55.7157125577,93.2817880062,3.11132402212,92.0702195504,0.446248605923,-0.369155876423,1.34984056877
DASATINIB.METHOTREXATE,3.0,0.2,0.568478733688,2.09546137187,60.6535525325,0.0362398004375,5.24613755313,21.4087296918,-8.19628404825,-15.5153043783,-4.13660019713
DASATINIB.MITOMYCINE,3.0,1.0,0.452450568067,1.89611135697,54.3945615363,0.1783245752,1.54107123313,25.0279701205,19.1238144692,1.14016413027,25.0452581002
DASATINIB.MK-2206,3.0,4.0,0.52481929313,1.33192185848,57.2393171878,1.00494719104,2.17439357891,64.7593626021,43.9797079545,26.897468263,47.680519135
DASATINIB.MK-4541,3.0,4.0,0.451648789136,1.4057019465,53.9699030945,2.09385575191,3.49624155809,92.5858192855,0.947483300455,-1.31907473414,1.56386034227
DASATINIB.MK-4827,3.0,10.0,0.400101049083,2.08550705471,54.0066759596,4.55351497246,4.23674074179,54.7487791296,10.4965076355,1.40878212275,14.5887553573
DASATINIB.MK-5108,3.0,2.0,0.426895484227,1.71505547582,52.5960943464,0.796491562136,5.16381499695,64.2918585188,16.5377537744,7.89616056723,20.074826828
DASATINIB.MK-8669,0.01,3.0,0.0750551042963,4.17607162922,73.4146446219,0.422059672963,1.65570296981,55.18748274,31.4587737266,13.9289174011,34.4592724994
DASATINIB.MK-8776,4.0,3.0,0.711296013792,3.18202746075,47.6694282331,0.54114186325,2.14547795079,55.2520813283,33.8346495401,19.3149476852,39.0285517751
DASATINIB.MRK-003,3.0,10.0,0.46393879992,1.9396063038,61.0243568252,6.35216900184,4.73992000196,54.4780254566,13.0144573711,4.82589720952,16.3026790646
DASATINIB.OXALIPLATIN,20.0,3.0,8.55476346468,3.87043026346,36.1098417818,0.458139120357,1.67614185346,54.5666911129,-7.59616584282,-19.0345481236,-2.26232234918
DASATINIB.PACLITAXEL,3.0,0.04,0.510755366826,1.70651660796,59.9824564,0.00575890013043,3.55153851457,24.8912141132,19.9588076515,2.4038864293,26.8852382423
DASATINIB.PD325901,3.0,0.1,0.533694427167,1.34650734329,51.8236925408,0.0667370808333,1.09725528271,54.4238655629,18.1283027873,-1.87432379154,20.9513674857
DASATINIB.SN-38,0.005,3.0,0.00293404996296,4.12516883659,38.65550462,0.339198332111,1.67319982241,51.9578265,18.196960443,10.5109243335,24.0420015143
DASATINIB.SORAFENIB,20.0,3.0,9.54785092915,5.0196970933,7.31831466235,0.4860959121,2.26704235015,58.5771412365,8.82972932095,5.75791313515,14.1780841052
DASATINIB.SUNITINIB,3.0,5.0,0.493983365074,2.03079123926,56.4104415681,3.51285444067,4.13079712589,26.1692558659,20.766916562,15.7225328685,24.6054532877
DASATINIB.TEMOZOLOMIDE,3.0,250.0,0.408761361421,2.35002638911,57.8975325163,35.9144586163,3.75396046463,75.4267357447,-0.295034565474,-8.09159789137,1.87417602221
DASATINIB.TOPOTECAN,1.0,3.0,0.1314087475,1.5495437838,18.4012984267,0.50007759005,1.76945978685,63.667746478,-0.16726485245,-15.6376862901,4.43451297515
DASATINIB.VINBLASTINE,3.0,0.04,0.459293908889,1.99231288272,54.4704800794,0.0183532223333,5.30225371572,17.2177651099,6.40881232939,0.0490537768333,15.1516222123
DASATINIB.VINORELBINE,3.0,0.04,0.4640179116,1.391598757,52.417743042,0.00582841885,5.1815661029,24.3997908498,0.9078211578,-13.0612315943,9.86523357565
DASATINIB.ZOLINZA,3.0,4.0,0.516921658542,1.72296153313,53.9623690071,1.67330765967,4.46110903892,11.9703669648,5.47703025396,0.642996758625,13.8935792903
DEXAMETHASONE.DINACICLIB,0.04,10.0,0.0118576111429,4.09051152143,10.8270006698,1.41144189662,0.543841958476,94.5707710371,5.19864455481,3.50783633552,5.51348425962
DEXAMETHASONE.ERLOTINIB,5.0,10.0,3.40974410733,4.5179047615,33.2385773426,1.81805332621,0.884195047,96.1675233408,-3.4035359045,-5.43824235283,-3.18085560404
DEXAMETHASONE.GELDANAMYCIN,2.0,10.0,0.570294695375,6.13783334067,29.7704094506,1.55267222133,0.844517115375,94.7567315029,2.6437342135,0.512266013958,2.73340610642
DEXAMETHASONE.L778123,5.0,10.0,2.86566761409,2.94595404596,45.7963292343,1.33233825343,0.500899179478,94.16973179,3.01396526787,-0.585581006478,3.07909674883
DEXAMETHASONE.LAPATINIB,5.0,10.0,3.48540788978,3.09917391143,50.7369752944,1.18539710052,0.44645264213,95.0467939717,-3.2674046667,-6.73808447852,-3.17320632226
DEXAMETHASONE.MK-2206,4.0,10.0,1.26714523621,2.57382058363,55.182006467,2.15153249288,1.30502838033,94.6156024321,9.97789266933,7.16143962029,10.195531858
DEXAMETHASONE.MK-4541,10.0,4.0,1.41899042735,0.920196725913,97.2028008609,1.77977017109,3.44832306796,92.9067611413,-0.123171935522,-1.36610461274,0.0137533317391
DEXAMETHASONE.MK-4827,10.0,10.0,4.75750174423,4.61012536735,53.1908858858,1.71679922419,0.820026197231,95.5123152131,2.68348446,1.4052613625,2.94234730704
DEXAMETHASONE.MK-5108,2.0,10.0,0.814809853577,4.55910183127,58.0308723254,1.70731332758,0.450324107346,95.1092802465,1.08166145154,-0.899887472885,1.2825448855
DEXAMETHASONE.MK-8669,0.01,10.0,0.08097127324,4.4023581916,72.1097276432,1.74547119316,0.85282724512,95.2384414388,11.9973735452,9.26408024632,12.5195160473
DEXAMETHASONE.MK-8776,4.0,10.0,0.706434607577,3.34676883758,49.8226491792,1.64014537804,0.827718504923,94.4506635988,-0.220034862769,-2.89753379731,0.00917249315385
DEXAMETHASONE.MRK-003,10.0,10.0,1.91863033893,1.08347176303,94.7439926579,6.70396478155,4.40608933697,52.8607697245,3.723822012,2.0251790411,4.02153101148
DEXAMETHASONE.PD325901,0.1,10.0,0.130692915346,1.10031636469,53.3461782258,1.70731332758,0.450324107346,95.1092802465,2.21522194812,-1.422966086,2.37193614723
DEXAMETHASONE.SORAFENIB,20.0,10.0,10.047585115,4.50773444432,5.42611298063,0.855638595368,0.521697596684,98.7819515342,6.55740917084,6.20098181142,6.58554049137
DEXAMETHASONE.SUNITINIB,5.0,10.0,3.39276413,3.44449676825,26.1755231083,1.76625610487,0.487851116292,94.6391497108,11.426210932,10.2182291206,11.6261663228
DEXAMETHASONE.TEMOZOLOMIDE,250.0,10.0,47.581018695,4.93974992973,76.4688033136,1.19382424145,0.466745944045,94.8899070318,-8.38621816014,-9.78482975873,-8.17378859018
DEXAMETHASONE.ZOLINZA,4.0,10.0,1.64332741838,4.19161877169,12.2871582306,1.98629922419,1.21233388954,93.3651317873,2.43443123188,0.176987905692,3.12024351765
DINACICLIB.DOXORUBICIN,0.04,0.3,0.01145098908,3.74434974548,9.93885283788,0.05133382056,2.11591524852,8.34567846772,-1.00118426212,1.67385040424,14.5454833312
DINACICLIB.ERLOTINIB,0.04,5.0,0.0115986536087,3.53420509591,10.5343102266,3.58188182957,3.526541268,31.3936834498,10.954206259,14.3357901902,23.8373764873
DINACICLIB.ETOPOSIDE,0.04,4.0,0.01141488216,3.74238892656,9.90792901548,0.96581887552,2.4926892918,29.7702446721,-3.55158268564,-1.95631950264,13.358715844
DINACICLIB.GELDANAMYCIN,0.04,2.0,0.0125813965556,3.4630068235,8.70128101494,0.6034089805,5.967660782,31.5685424521,2.90027097178,11.8269855898,22.2721992752
DINACICLIB.GEMCITABINE,0.04,0.01,0.0117284083636,3.9389891465,10.0583922178,0.00206261886364,4.75970233809,18.9674267467,-4.18835887582,-2.53055294936,5.71439980605
DINACICLIB.L778123,0.04,5.0,0.01243418332,3.82564417932,9.00830284804,2.78282288408,2.4084949572,48.7312899847,9.50953251408,7.84235555392,16.3682095679
DINACICLIB.LAPATINIB,0.04,5.0,0.012172076,4.02293105136,7.81523382284,3.50499910368,2.99768668032,49.4103227673,16.1874349444,18.1379849409,25.7753324631
DINACICLIB.METFORMIN,0.04,250.0,0.0125482503043,3.63510121183,7.91424794809,100.78221692,2.27451807878,92.2494172735,3.8088259083,3.9736394147,5.2944576667
DINACICLIB.METHOTREXATE,0.04,0.2,0.0129362760625,4.36793854531,11.5483490514,0.05159801475,6.947308423,32.647808908,-5.17741833056,0.908454735625,8.40639568738
DINACICLIB.MITOMYCINE,0.04,1.0,0.01184655484,3.73266551588,8.03927173108,0.16855647232,1.59977708304,24.9175733442,1.79502943016,3.3524715536,17.5333953958
DINACICLIB.MK-2206,0.04,4.0,0.0118012812083,3.82810930254,8.87450497317,1.3394220795,2.16052644487,58.2973597983,10.886258528,10.0474349785,20.0761208401
DINACICLIB.MK-4541,0.04,4.0,0.0115520195417,4.0441149385,6.86855903454,1.7840066335,3.30496113833,92.6363250454,9.361012915,8.77539131292,10.5083776552
DINACICLIB.MK-4827,0.04,10.0,0.0116330148077,3.73946273246,9.48456243762,4.84640555569,4.57648419285,57.0763081431,-0.0457903869615,2.10404203123,9.85284318046
DINACICLIB.MK-5108,0.04,2.0,0.0113696143793,3.8065296551,9.18906766907,0.852385568241,4.32929299297,57.5666470636,0.519444735069,2.60103585369,9.91569432634
DINACICLIB.MK-8669,0.04,0.01,0.01109891836,3.44772445456,10.1001186017,0.04112940744,4.43165694048,73.3475705916,15.4734014728,10.7859725525,21.6709795996
DINACICLIB.MK-8776,4.0,0.04,0.709853988692,3.28441520085,52.0624710015,0.0115441460769,3.4250247025,8.76778489642,4.26254632027,4.22025720042,15.1831265548
DINACICLIB.MRK-003,0.04,10.0,0.0117502625455,4.354313241,9.33456625136,6.72225439159,4.21390167336,59.0031368247,2.32893629277,4.56558430695,10.3084974224
DINACICLIB.OXALIPLATIN,0.04,20.0,0.011036098037,3.43424000244,10.1168985483,7.81543759081,3.98137994115,35.9202251281,-2.56915537304,1.28933891563,11.6613577474
DINACICLIB.PACLITAXEL,0.04,0.04,0.0123011911,4.40255174545,8.87571651025,0.00540333475,3.5424412233,25.7949316457,-5.35612689085,3.4948164517,17.6312675079
DINACICLIB.PD325901,0.04,0.1,0.01235174856,3.53133997364,8.7766980692,0.14332523704,1.08461520376,54.3803872268,2.82833550624,-2.77963694364,10.6586081702
DINACICLIB.SN-38,0.04,0.005,0.0114759595833,3.69524504867,7.83556961571,0.00298425458333,3.78148230396,37.7857454779,-4.63460047738,1.02394388729,9.01984720667
DINACICLIB.SORAFENIB,0.04,20.0,0.0110020579524,3.59211693952,10.5898443563,9.21042720448,4.44781629733,7.00660028238,-4.65609107038,6.259352255,12.6485763094
DINACICLIB.SUNITINIB,0.04,5.0,0.0111261993158,4.15101147689,9.06956028489,3.49818478811,4.34271506747,26.9110251579,4.77494829942,12.8989817943,18.2870893853
DINACICLIB.TEMOZOLOMIDE,0.04,250.0,0.0113433701429,4.3680209079,11.0088635294,40.3432612119,4.6352882969,81.0741856681,-2.79798691033,-2.21259459095,3.09464025738
DINACICLIB.TOPOTECAN,0.04,1.0,0.0115581087826,3.57788108622,10.1431819524,0.112114968913,1.59334640209,18.4156515856,-3.51040719109,-3.64120909496,12.0912365561
DINACICLIB.VINBLASTINE,0.04,0.04,0.0119347128947,3.32543734895,10.0970783779,0.0174599061053,4.97592991463,18.9452426985,-7.95597287021,4.35806974763,14.3035539152
DINACICLIB.VINORELBINE,0.04,0.04,0.0113853681905,4.33606191329,11.006397798,0.00734978919048,4.57410420581,25.1276913887,-8.45414355629,3.24715864457,16.6716555573
DINACICLIB.ZOLINZA,0.04,4.0,0.0114092923333,3.2222266641,8.7825276631,1.80171616805,4.36711886871,12.4590451325,-21.0291231608,-6.43178348857,1.85475590262
DOXORUBICIN.ERLOTINIB,5.0,0.3,3.07090262412,3.31761798652,25.5587545018,0.05100802584,2.09768003736,7.55374174924,3.34918332216,-3.52217557276,11.5843653654
DOXORUBICIN.GELDANAMYCIN,2.0,0.3,0.656915841375,6.44610371496,29.0676377613,0.05283504875,2.05360120246,7.72039003479,-6.08233425537,-9.25193976837,6.61817681642
DOXORUBICIN.L778123,5.0,0.3,2.50917952081,2.71913992048,50.0975721389,0.0509163161905,1.33689563486,7.34894093186,-6.42142839029,-15.3056113567,-2.75662036971
DOXORUBICIN.LAPATINIB,5.0,0.3,2.95935356058,2.12958792458,52.4026028645,0.0548409027308,1.99508095965,5.21021270281,7.71314797812,0.353380630769,11.9183276182
DOXORUBICIN.MK-2206,4.0,0.3,1.13537876209,2.61734033126,54.3450393848,0.0565816263478,1.38456156526,7.54465588509,14.1670301701,1.16836554148,18.747383379
DOXORUBICIN.MK-4541,0.3,4.0,0.0491859924167,2.04966424275,5.13247904963,1.93487669221,3.78824076558,92.3450259346,9.263722876,7.43546346775,9.41837431262
DOXORUBICIN.MK-4827,10.0,0.3,5.33186281357,4.171781278,54.8650331,0.0583162067826,1.40876587435,8.90582891496,-5.72841555261,-12.0007388574,-0.884018999435
DOXORUBICIN.MK-5108,2.0,0.3,0.8366285404,3.737487974,59.3459371465,0.05549401064,1.5988616442,7.459384328,-3.05848259356,-9.32414501168,0.83196516004
DOXORUBICIN.MK-8669,0.01,0.3,0.0780221966154,4.53501383942,74.7936820858,0.0539921063077,1.63684031731,6.38051262146,11.5506862443,0.250488239038,13.2902444289
DOXORUBICIN.MK-8776,4.0,0.3,0.70569098772,3.3286190148,52.5345243478,0.05538652776,2.08034420064,8.1812292866,14.3135897246,4.62648982636,20.4767487038
DOXORUBICIN.MRK-003,0.3,10.0,0.0541472244643,1.99771031975,6.74804093368,7.04851047229,3.73542469171,49.9656862457,-3.75036179175,-7.61318360318,0.940416336321
DOXORUBICIN.PD325901,0.1,0.3,0.135195083692,1.09306778046,54.9876130231,0.0538464061538,2.08382245742,8.02078304927,1.81486244815,-10.9706290186,6.85544194515
DOXORUBICIN.SORAFENIB,20.0,0.3,9.72123987762,4.87123050314,7.36549697452,0.0532672915714,1.86824002519,9.85729656138,-11.558687966,-8.72773179019,-0.428969076714
DOXORUBICIN.SUNITINIB,5.0,0.3,3.519799752,4.1579530295,28.5166676977,0.0585670211364,2.128476195,7.85379637768,-6.48634456759,-6.26448595677,1.33334791536
DOXORUBICIN.TEMOZOLOMIDE,250.0,0.3,50.918377336,4.20682203644,78.0004907388,0.05455198328,1.75001378104,8.62563832476,-0.29404222,-6.88301475576,1.3301064956
DOXORUBICIN.ZOLINZA,4.0,0.3,1.52290113612,4.59064072346,13.4524684193,0.0546555671154,2.03770949485,6.39704812742,5.1343321015,8.28954567315,19.5425644076
ERLOTINIB.ETOPOSIDE,5.0,4.0,3.32192071384,3.51196678795,32.182055094,1.03210087463,2.75156083895,27.301641369,19.7093295048,14.3481880167,32.4918930812
ERLOTINIB.GELDANAMYCIN,2.0,5.0,0.595754770667,6.02783230114,23.4357427577,3.126400143,3.61348419857,24.9906788993,2.3875380401,3.97510100105,18.366230235
ERLOTINIB.GEMCITABINE,5.0,0.01,3.58250617948,3.23083187386,24.3020274103,0.00201127166667,5.06516462619,20.7608940791,0.0723206662381,-1.90502771995,6.30064131186
ERLOTINIB.L778123,5.0,5.0,3.03992189291,3.98210775668,33.3984963336,2.59650259782,2.95394176359,50.9382766505,9.48893822323,3.72495862614,15.4869226619
ERLOTINIB.LAPATINIB,5.0,5.0,2.959837872,4.44984980462,32.7201941663,2.98235176921,3.31884063712,53.3676894988,-11.2018219455,-20.0639196577,-4.03239363146
ERLOTINIB.METFORMIN,5.0,250.0,3.04457280023,3.89151282762,30.1601373687,120.546679552,3.36165773285,90.1738741796,1.43651312319,1.06299013027,3.27104575023
ERLOTINIB.METHOTREXATE,5.0,0.2,3.13715904053,4.38091411416,35.7751013856,0.0532395430526,7.08963878895,26.6014925675,-0.09281307,0.363411871105,7.96445633774
ERLOTINIB.MITOMYCINE,5.0,1.0,3.25729630562,4.10311908714,29.1615881141,0.209200003143,1.52865863662,27.7401772063,-36.5396013585,-43.1449389627,-26.3470725475
ERLOTINIB.MK-2206,5.0,4.0,3.30387617492,3.84420797392,28.3307427425,1.34174096281,2.36616834942,62.0919180203,31.914995879,21.3069384286,37.9762400037
ERLOTINIB.MK-4541,5.0,4.0,3.20987000521,3.47837318643,29.5021478724,1.92798092682,4.43022543507,91.3507354257,13.7401826561,12.6443171192,15.4166994281
ERLOTINIB.MK-4827,5.0,10.0,3.31709993841,4.13875951733,30.2035465336,4.60997201452,4.8311147,53.2592269174,8.27835461533,9.1905001103,17.9463396601
ERLOTINIB.MK-5108,5.0,2.0,2.97412924456,2.94829492748,24.7781881698,0.9049771552,4.1573927088,58.2199819453,12.090852471,9.70578688776,19.5766388504
ERLOTINIB.MK-8669,0.01,5.0,0.0779611585,4.21876324927,72.5547537131,3.04662193727,3.90799122288,30.5702771221,29.5558824954,21.2541235352,35.2349258465
ERLOTINIB.MK-8776,4.0,5.0,0.722330073,3.13488104161,47.5550932587,3.33351506761,2.33933887613,25.7906764168,11.2645410573,4.229975383,20.7718248646
ERLOTINIB.MRK-003,5.0,10.0,3.21637438858,3.51399545381,25.0718706272,6.80124613469,4.03774937531,50.5895682298,12.5069199686,10.5966836183,20.4833178785
ERLOTINIB.OXALIPLATIN,20.0,5.0,8.98487269621,3.19792034521,34.1549164322,2.72801026633,3.40147297054,28.0301037484,-16.5593773673,-19.3286790515,-6.06799070158
ERLOTINIB.PACLITAXEL,5.0,0.04,3.2632866979,3.23275186114,30.5423152703,0.00519941442857,3.77374041948,21.4947072709,3.68401436429,-0.20610018119,18.8420587042
ERLOTINIB.PD325901,0.1,5.0,0.0677795331364,1.15430643882,54.1532224173,3.414545705,3.99389875164,25.154938258,6.55757015436,-4.35583018441,12.9000028781
ERLOTINIB.SN-38,0.005,5.0,0.00297273876,4.26564672628,38.5008522772,3.48189446616,3.2860276158,24.6066434542,22.3003651964,23.1492770664,33.7905025254
ERLOTINIB.SORAFENIB,20.0,5.0,9.85447679079,4.90094879833,5.9083355555,3.28734028871,4.06438634367,32.4802525173,4.86862518792,8.84983518092,14.9783489625
ERLOTINIB.SUNITINIB,5.0,5.0,3.6088081902,3.99788571232,30.2136380082,3.43775120464,3.1526734512,24.3424172048,12.9289626626,13.3640446706,21.0671133168
ERLOTINIB.TEMOZOLOMIDE,5.0,250.0,2.96178061861,3.84658446057,32.1757152263,41.6001345,3.97327303943,79.8226276491,3.91896062413,2.2649467153,8.96765775539
ERLOTINIB.TOPOTECAN,1.0,5.0,0.112902602667,1.5146840661,18.1650487096,2.90868696995,4.13431319819,32.7211305303,20.5032291206,12.023915543,29.2330662621
ERLOTINIB.VINBLASTINE,5.0,0.04,3.6140760829,3.45574318045,26.5533264302,0.0152617487,4.94951950715,13.9155964874,42.815100099,50.5896090709,61.6119125425
ERLOTINIB.VINORELBINE,5.0,0.04,3.25571837243,3.84422733152,31.6310391394,0.00664528586957,4.017993342,24.4513042596,9.06757140026,8.39970538187,24.0789475526
ERLOTINIB.ZOLINZA,5.0,4.0,3.32873024754,2.94658257962,25.6392107379,1.62069340581,4.27293717188,10.9820240982,13.8249659768,19.3282908642,29.8936217052
ETOPOSIDE.GELDANAMYCIN,2.0,4.0,0.545188565792,5.7748520695,25.9325526981,1.07398777429,2.51860499904,30.4420341259,3.467490511,1.52598723871,19.4473791865
