SW837.GEMCITABINE,CMPK1,MAP3K7,0.479,gex
SW837.PACLITAXEL,PIN1,TUBB,0.176,gex
SW837.SUNITINIB,NUDT3,PDGFRA,0.506,gex
SW837.SUNITINIB,NUDT3,PDGFRB,0.506,gex
SW837.SUNITINIB,KIT,NUDT3,0.506,gex
SW837.SUNITINIB,PDGFRA,THAP1,0.506,gex
SW837.SUNITINIB,PDGFRB,THAP1,0.506,gex
SW837.SUNITINIB,KIT,THAP1,0.506,gex
SW837.ZOLINZA,HDAC2,RNGTT,0.2,gex
SW837.L778123,FNTA,THAP1,0.2,gex
SW837.DOXORUBICIN,DNMT1,ITGB3BP,0.164,gex
SW837.5-FU,MAP3K7,TYMS,0.479,gex
SW837.DASATINIB,KIT,NUDT3,0.506,gex
SW837.DASATINIB,KIT,THAP1,0.506,gex
NCIH1650.MK-4827,PARP1,PTEN,0.810625,gex
NCIH1650.ABT-888,PARP1,PTEN,0.810625,gex
NCIH1650.MK-8669,MTOR,PTEN,0.9,gex
NCIH1650.GELDANAMYCIN,HSP90AB1,NDUFAF4,0.2,gex
NCIH1650.BEZ-235,PIK3CA,PTEN,0.4305,gex
NCIH1650.BEZ-235,MTOR,PTEN,0.9,gex
NCIH2122.MK-4827,PARP1,USP11,0.1775,gex
NCIH2122.MK-4827,PARP1,PARP2,0.273125,gex
NCIH2122.SORAFENIB,KDR,PARP1,0.554,gex
NCIH2122.ABT-888,PARP1,USP11,0.1775,gex
NCIH2122.ABT-888,PARP1,PARP2,0.273125,gex
NCIH2122.MK-8669,MTOR,PARP1,0.557,gex
NCIH2122.GEMCITABINE,DLGAP4,RRM1,0.5,gex
NCIH2122.GEMCITABINE,DLGAP4,TYMS,0.5,gex
NCIH2122.GEMCITABINE,CMPK1,DLGAP4,0.5,gex
NCIH2122.GEMCITABINE,PARP1,RRM1,0.521,gex
NCIH2122.SUNITINIB,KDR,PARP1,0.554,gex
NCIH2122.LAPATINIB,EGFR,PARP1,0.83359375,gex
NCIH2122.LAPATINIB,ERBB2,PARP1,0.1775,gex
NCIH2122.MK-2206,AKT1,PARP1,0.34334375,gex
NCIH2122.DOXORUBICIN,PARP1,TOP1,0.1775,gex
NCIH2122.DINACICLIB,CDK2,PARP1,0.557,gex
NCIH2122.DINACICLIB,CDK5,PARP1,0.304,gex
NCIH2122.MK-8776,CHEK1,PARP1,0.56,gex
NCIH2122.5-FU,DLGAP4,TYMS,0.5,gex
NCIH2122.TOPOTECAN,PARP1,TOP1,0.1775,gex
NCIH2122.BEZ-235,PARP1,PIK3CA,0.34334375,gex
NCIH2122.BEZ-235,MTOR,PARP1,0.557,gex
NCIH2122.SN-38,PARP1,TOP1,0.1775,gex
NCIH2122.ERLOTINIB,EGFR,PARP1,0.83359375,gex
NCIH23.MK-4827,BID,PARP1,0.545,gex
NCIH23.MK-4827,BID,PARP2,0.551,gex
NCIH23.SORAFENIB,BAD,PDGFRA,0.548,gex
NCIH23.SORAFENIB,BAD,PDGFRB,0.548,gex
NCIH23.SORAFENIB,BAD,KIT,0.548,gex
NCIH23.SORAFENIB,BID,KDR,0.551,gex
NCIH23.SORAFENIB,PDGFRA,RPL5,0.503,gex
NCIH23.SORAFENIB,PDGFRB,RPL5,0.503,gex
NCIH23.SORAFENIB,KIT,RPL5,0.503,gex
NCIH23.ABT-888,BID,PARP1,0.545,gex
NCIH23.ABT-888,BID,PARP2,0.551,gex
NCIH23.MK-8669,BID,MTOR,0.533,gex
NCIH23.GEMCITABINE,BID,RRM1,0.539,gex
NCIH23.SUNITINIB,BAD,PDGFRA,0.548,gex
NCIH23.SUNITINIB,BAD,PDGFRB,0.548,gex
NCIH23.SUNITINIB,BAD,KIT,0.548,gex
NCIH23.SUNITINIB,BID,KDR,0.551,gex
NCIH23.SUNITINIB,PDGFRA,RPL5,0.503,gex
NCIH23.SUNITINIB,PDGFRB,RPL5,0.503,gex
NCIH23.SUNITINIB,KIT,RPL5,0.503,gex
NCIH23.ETOPOSIDE,CRBN,TOP2B,0.2,gex
NCIH23.LAPATINIB,BID,EGFR,0.527,gex
NCIH23.LAPATINIB,EGFR,SMARCA4,0.1775,gex
NCIH23.DINACICLIB,BID,CDK2,0.554,gex
NCIH23.DASATINIB,BAD,KIT,0.548,gex
NCIH23.DASATINIB,KIT,RPL5,0.503,gex
NCIH23.BEZ-235,BID,MTOR,0.533,gex
NCIH23.SN-38,CRBN,TOP2B,0.2,gex
NCIH23.ERLOTINIB,BID,EGFR,0.527,gex
NCIH23.ERLOTINIB,EGFR,SMARCA4,0.1775,gex
A427.MK-4827,PARP1,TOP1,0.1775,gex
A427.ABT-888,PARP1,TOP1,0.1775,gex
A427.MK-4541,AR,MAPK1,0.1775,gex
A427.LAPATINIB,EGFR,SMARCA2,0.1775,gex
A427.LAPATINIB,ABL1,EGFR,0.855,gex
A427.LAPATINIB,EGFR,MAPK1,0.273125,gex
A427.LAPATINIB,ERBB2,MAPK1,0.1775,gex
A427.LAPATINIB,EGFR,SMARCA4,0.1775,gex
A427.MK-2206,AKT1,MAPK1,0.56,gex
A427.MK-8776,CHEK1,TOP1,0.1775,gex
A427.BEZ-235,MAPK1,PIK3CA,0.1775,gex
A427.ERLOTINIB,EGFR,SMARCA2,0.1775,gex
A427.ERLOTINIB,ABL1,EGFR,0.855,gex
A427.ERLOTINIB,EGFR,MAPK1,0.273125,gex
A427.ERLOTINIB,EGFR,SMARCA4,0.1775,gex
NCIH520.MK-4827,NFKB1,PARP1,0.1775,gex
NCIH520.MK-4827,PARP1,TOP1,0.1775,gex
NCIH520.SORAFENIB,CTDSPL,PDGFRA,0.512,gex
NCIH520.SORAFENIB,CTDSPL,PDGFRB,0.512,gex
NCIH520.SORAFENIB,CTDSPL,KIT,0.512,gex
NCIH520.ABT-888,NFKB1,PARP1,0.1775,gex
NCIH520.ABT-888,PARP1,TOP1,0.1775,gex
NCIH520.GEMCITABINE,NEK6,RRM1,0.464,gex
NCIH520.GEMCITABINE,NEK6,TYMS,0.464,gex
NCIH520.GEMCITABINE,CMPK1,NEK6,0.464,gex
NCIH520.SUNITINIB,CTDSPL,PDGFRA,0.512,gex
NCIH520.SUNITINIB,CTDSPL,PDGFRB,0.512,gex
NCIH520.SUNITINIB,CTDSPL,KIT,0.512,gex
NCIH520.LAPATINIB,EGFR,SDC4,0.2,gex
NCIH520.MK-8776,CHEK1,TOP1,0.1775,gex
NCIH520.5-FU,NEK6,TYMS,0.464,gex
NCIH520.DASATINIB,CTDSPL,KIT,0.512,gex
NCIH520.ERLOTINIB,EGFR,SDC4,0.2,gex
SKMES1.MK-4827,KRAS,PARP1,0.1775,gex
SKMES1.SORAFENIB,KIT,KRAS,0.44,gex
SKMES1.SORAFENIB,PDGFRA,UTP14A,0.539,gex
SKMES1.SORAFENIB,PDGFRB,UTP14A,0.539,gex
SKMES1.SORAFENIB,KIT,UTP14A,0.539,gex
SKMES1.ABT-888,KRAS,PARP1,0.1775,gex
SKMES1.MK-8669,KRAS,MTOR,0.461,gex
SKMES1.GEMCITABINE,KRAS,RRM1,0.536,gex
SKMES1.SUNITINIB,KIT,KRAS,0.44,gex
SKMES1.SUNITINIB,PDGFRA,UTP14A,0.539,gex
SKMES1.SUNITINIB,PDGFRB,UTP14A,0.539,gex
SKMES1.SUNITINIB,KIT,UTP14A,0.539,gex
SKMES1.ETOPOSIDE,KRAS,TOP2A,0.458,gex
SKMES1.PD325901,KRAS,MAP2K1,0.458,gex
SKMES1.MK-4541,AR,KRAS,0.44,gex
SKMES1.LAPATINIB,EGFR,KRAS,0.85,gex
SKMES1.MK-2206,AKT1,XIAP,0.1775,gex
SKMES1.DOXORUBICIN,KRAS,TOP1,0.855,gex
SKMES1.DINACICLIB,CDK2,KRAS,0.1775,gex
SKMES1.DINACICLIB,CDK9,KRAS,0.443,gex
SKMES1.DASATINIB,KIT,KRAS,0.44,gex
SKMES1.DASATINIB,KIT,UTP14A,0.539,gex
SKMES1.TOPOTECAN,KRAS,TOP1,0.855,gex
SKMES1.BEZ-235,KRAS,MTOR,0.461,gex
SKMES1.BEZ-235,ACP1,PIK3CA,0.17,gex
SKMES1.SN-38,KRAS,TOP1,0.855,gex
SKMES1.SN-38,KRAS,TOP2A,0.458,gex
SKMES1.ERLOTINIB,EGFR,KRAS,0.85,gex
MSTO.MK-4827,PARP1,STAG1,0.855,gex
MSTO.MK-4827,PARP2,STAG1,0.855,gex
MSTO.SORAFENIB,PDGFRA,PGLS,0.581,gex
MSTO.SORAFENIB,PDGFRB,PGLS,0.581,gex
MSTO.SORAFENIB,KIT,PGLS,0.581,gex
MSTO.ABT-888,PARP1,STAG1,0.855,gex
MSTO.ABT-888,PARP2,STAG1,0.855,gex
MSTO.SUNITINIB,PDGFRA,PGLS,0.581,gex
MSTO.SUNITINIB,PDGFRB,PGLS,0.581,gex
MSTO.SUNITINIB,KIT,PGLS,0.581,gex
MSTO.DASATINIB,KIT,PGLS,0.581,gex
A2058.SORAFENIB,PDGFRA,TJP1,0.527,gex
A2058.SORAFENIB,PDGFRB,TJP1,0.527,gex
A2058.SORAFENIB,KIT,TJP1,0.527,gex
A2058.SUNITINIB,PDGFRA,TJP1,0.527,gex
A2058.SUNITINIB,PDGFRB,TJP1,0.527,gex
A2058.SUNITINIB,KIT,TJP1,0.527,gex
A2058.MK-2206,AKT1,KEAP1,0.56,gex
A2058.DASATINIB,KIT,TJP1,0.527,gex
A375.MK-4827,MYC,PARP1,0.1775,gex
A375.SORAFENIB,PDGFRA,TJP1,0.527,gex
A375.SORAFENIB,PDGFRB,TJP1,0.527,gex
A375.SORAFENIB,KIT,TJP1,0.527,gex
A375.SORAFENIB,KIT,MYC,0.1775,gex
A375.SORAFENIB,CALM1,PDGFRA,0.506,gex
A375.SORAFENIB,CALM1,PDGFRB,0.506,gex
A375.SORAFENIB,CALM1,KIT,0.506,gex
A375.ABT-888,MYC,PARP1,0.1775,gex
A375.METFORMIN,MYC,PRKAB1,0.548,gex
A375.MK-8669,ATG5,MTOR,0.1775,gex
A375.MK-8669,MTOR,MYC,0.7625,gex
A375.GEMCITABINE,BARD1,TYMS,0.2,gex
A375.GEMCITABINE,CALM1,RRM1,0.491,gex
A375.GEMCITABINE,CALM1,TYMS,0.491,gex
A375.GEMCITABINE,CALM1,CMPK1,0.491,gex
A375.SUNITINIB,PDGFRA,TJP1,0.527,gex
A375.SUNITINIB,PDGFRB,TJP1,0.527,gex
A375.SUNITINIB,KIT,TJP1,0.527,gex
A375.SUNITINIB,KIT,MYC,0.1775,gex
A375.SUNITINIB,CALM1,PDGFRA,0.506,gex
A375.SUNITINIB,CALM1,PDGFRB,0.506,gex
A375.SUNITINIB,CALM1,KIT,0.506,gex
A375.LAPATINIB,EGFR,MYC,0.1775,gex
A375.LAPATINIB,ERBB2,MYC,0.1775,gex
A375.LAPATINIB,CALM1,EGFR,0.855,gex
A375.MK-2206,AKT1,ATG5,0.1775,gex
A375.DINACICLIB,CDK1,MYC,0.8325,gex
A375.DINACICLIB,CDK2,MYC,0.8325,gex
A375.MK-8776,CHEK1,MYC,0.4305,gex
A375.MK-5108,AURKA,ECT2,0.2,gex
A375.5-FU,BARD1,TYMS,0.2,gex
A375.5-FU,CALM1,TYMS,0.491,gex
A375.DASATINIB,KIT,TJP1,0.527,gex
A375.DASATINIB,KIT,MYC,0.1775,gex
A375.DASATINIB,CALM1,KIT,0.506,gex
A375.BEZ-235,ATG5,MTOR,0.1775,gex
A375.BEZ-235,MYC,PIK3CA,0.56,gex
A375.BEZ-235,MTOR,MYC,0.7625,gex
A375.ERLOTINIB,EGFR,MYC,0.1775,gex
A375.ERLOTINIB,CALM1,EGFR,0.855,gex
HT144.VINORELBINE,TUBA1B,TUBB,0.194,gex
HT144.MK-4827,CHEK1,PARP1,0.56,gex
HT144.MK-4827,PARP1,USP1,0.542,gex
HT144.MK-4827,PARP2,USP1,0.545,gex
HT144.MK-4827,H2AFX,PARP1,0.1775,gex
HT144.SORAFENIB,KDR,USP1,0.551,gex
HT144.ABT-888,CHEK1,PARP1,0.56,gex
HT144.ABT-888,PARP1,USP1,0.542,gex
HT144.ABT-888,PARP2,USP1,0.545,gex
HT144.ABT-888,H2AFX,PARP1,0.1775,gex
HT144.MK-8669,MTOR,USP1,0.518,gex
HT144.GEMCITABINE,CHEK1,RRM1,0.647,gex
HT144.GEMCITABINE,CHEK1,TYMS,0.647,gex
HT144.GEMCITABINE,CHEK1,CMPK1,0.647,gex
HT144.GEMCITABINE,CMPK1,GPBP1L1,0.2,gex
HT144.GEMCITABINE,RRM1,USP1,0.509,gex
HT144.PACLITAXEL,TUBA1B,TUBB,0.194,gex
HT144.SUNITINIB,KDR,USP1,0.551,gex
HT144.LAPATINIB,EGFR,USP1,0.518,gex
HT144.DOXORUBICIN,DNMT1,STIL,0.2,gex
HT144.DOXORUBICIN,CHEK1,TOP1,0.1775,gex
HT144.DINACICLIB,CDK1,STIL,0.203,gex
HT144.DINACICLIB,CDK1,CHEK1,0.1775,gex
HT144.DINACICLIB,CDK2,USP1,0.539,gex
HT144.MK-5108,AURKA,KIF2C,0.167,gex
HT144.5-FU,CHEK1,TYMS,0.647,gex
HT144.TOPOTECAN,CHEK1,TOP1,0.1775,gex
HT144.BEZ-235,CHEK1,PIK3CA,0.1775,gex
HT144.BEZ-235,MTOR,USP1,0.518,gex
HT144.SN-38,CHEK1,TOP1,0.1775,gex
HT144.ERLOTINIB,EGFR,USP1,0.518,gex
RPMI7951.MK-4827,PARP1,SSBP1,0.512,gex
RPMI7951.MK-4827,PARP2,SSBP1,0.557,gex
RPMI7951.MK-4827,HNRNPU,PARP1,0.2,gex
RPMI7951.MK-4827,PARP1,PTEN,0.810625,gex
RPMI7951.MK-4827,PARP1,POLE,0.548,gex
RPMI7951.MK-4827,PARP2,POLE,0.536,gex
RPMI7951.SORAFENIB,KDR,SSBP1,0.533,gex
RPMI7951.SORAFENIB,EDF1,PDGFRA,0.506,gex
RPMI7951.SORAFENIB,EDF1,PDGFRB,0.506,gex
RPMI7951.SORAFENIB,EDF1,KIT,0.506,gex
RPMI7951.SORAFENIB,PDGFRA,SKP1,0.506,gex
RPMI7951.SORAFENIB,PDGFRB,SKP1,0.506,gex
RPMI7951.SORAFENIB,KIT,SKP1,0.506,gex
RPMI7951.SORAFENIB,CLTA,PDGFRA,0.587,gex
RPMI7951.SORAFENIB,CLTA,PDGFRB,0.587,gex
RPMI7951.SORAFENIB,CLTA,KIT,0.587,gex
RPMI7951.SORAFENIB,KDR,POLE,0.503,gex
RPMI7951.ABT-888,PARP1,SSBP1,0.512,gex
RPMI7951.ABT-888,PARP2,SSBP1,0.557,gex
RPMI7951.ABT-888,HNRNPU,PARP1,0.2,gex
RPMI7951.ABT-888,PARP1,PTEN,0.810625,gex
RPMI7951.ABT-888,PARP1,POLE,0.548,gex
RPMI7951.ABT-888,PARP2,POLE,0.536,gex
RPMI7951.MK-8669,MTOR,SSBP1,0.536,gex
RPMI7951.MK-8669,MTOR,RPS6KB1,0.1775,gex
RPMI7951.MK-8669,MTOR,PTEN,0.9,gex
RPMI7951.MK-8669,MTOR,POLE,0.542,gex
RPMI7951.GEMCITABINE,RRM1,SSBP1,0.5,gex
RPMI7951.GEMCITABINE,POLE,RRM1,0.509,gex
RPMI7951.SUNITINIB,KDR,SSBP1,0.533,gex
RPMI7951.SUNITINIB,EDF1,PDGFRA,0.506,gex
RPMI7951.SUNITINIB,EDF1,PDGFRB,0.506,gex
RPMI7951.SUNITINIB,EDF1,KIT,0.506,gex
RPMI7951.SUNITINIB,PDGFRA,SKP1,0.506,gex
RPMI7951.SUNITINIB,PDGFRB,SKP1,0.506,gex
RPMI7951.SUNITINIB,KIT,SKP1,0.506,gex
RPMI7951.SUNITINIB,CLTA,PDGFRA,0.587,gex
RPMI7951.SUNITINIB,CLTA,PDGFRB,0.587,gex
RPMI7951.SUNITINIB,CLTA,KIT,0.587,gex
RPMI7951.SUNITINIB,KDR,POLE,0.503,gex
RPMI7951.ZOLINZA,HDAC2,MATR3,0.167,gex
RPMI7951.L778123,DNM1L,PGGT1B,0.173,gex
RPMI7951.LAPATINIB,EGFR,SSBP1,0.512,gex
RPMI7951.LAPATINIB,EGFR,POLE,0.533,gex
RPMI7951.DINACICLIB,CDK2,SSBP1,0.536,gex
RPMI7951.DINACICLIB,CDK2,POLE,0.557,gex
RPMI7951.DASATINIB,EDF1,KIT,0.506,gex
RPMI7951.DASATINIB,KIT,SKP1,0.506,gex
RPMI7951.DASATINIB,CLTA,KIT,0.587,gex
RPMI7951.BEZ-235,MTOR,SSBP1,0.536,gex
RPMI7951.BEZ-235,PIK3CA,RPS6KB1,0.2,gex
RPMI7951.BEZ-235,MTOR,RPS6KB1,0.1775,gex
RPMI7951.BEZ-235,PIK3CA,PTEN,0.4305,gex
RPMI7951.BEZ-235,MTOR,PTEN,0.9,gex
RPMI7951.BEZ-235,MTOR,POLE,0.542,gex
RPMI7951.ERLOTINIB,EGFR,SSBP1,0.512,gex
RPMI7951.ERLOTINIB,EGFR,POLE,0.533,gex
SKMEL30.MK-4827,PARP1,POLD1,0.56,gex
SKMEL30.MK-4827,PARP2,POLD1,0.557,gex
SKMEL30.MK-4827,PARP1,RAD50,0.1775,gex
SKMEL30.SORAFENIB,KDR,POLD1,0.554,gex
SKMEL30.SORAFENIB,PDGFRA,TRIM24,0.509,gex
SKMEL30.SORAFENIB,PDGFRB,TRIM24,0.509,gex
SKMEL30.SORAFENIB,KIT,TRIM24,0.509,gex
SKMEL30.ABT-888,PARP1,POLD1,0.56,gex
SKMEL30.ABT-888,PARP2,POLD1,0.557,gex
SKMEL30.ABT-888,PARP1,RAD50,0.1775,gex
SKMEL30.MK-8669,MTOR,POLD1,0.545,gex
SKMEL30.GEMCITABINE,POLD1,RRM1,0.53,gex
SKMEL30.SUNITINIB,KDR,POLD1,0.554,gex
SKMEL30.SUNITINIB,PDGFRA,TRIM24,0.509,gex
SKMEL30.SUNITINIB,PDGFRB,TRIM24,0.509,gex
SKMEL30.SUNITINIB,KIT,TRIM24,0.509,gex
SKMEL30.ETOPOSIDE,CENPF,TOP2A,0.224,gex
SKMEL30.LAPATINIB,EGFR,POLD1,0.554,gex
SKMEL30.LAPATINIB,CENPE,ERBB2,0.1775,gex
SKMEL30.LAPATINIB,EGFR,PTPRF,0.2,gex
SKMEL30.DINACICLIB,CDK2,POLD1,0.551,gex
SKMEL30.MK-8776,CHEK1,RAD50,0.4305,gex
SKMEL30.MK-8776,CHEK1,SMC2,0.2,gex
SKMEL30.METHOTREXATE,DHFR,SMC2,0.182,gex
SKMEL30.DASATINIB,KIT,TRIM24,0.509,gex
SKMEL30.BEZ-235,MTOR,POLD1,0.545,gex
SKMEL30.SN-38,CENPF,TOP2A,0.224,gex
SKMEL30.ERLOTINIB,EGFR,POLD1,0.554,gex
SKMEL30.ERLOTINIB,EGFR,PTPRF,0.2,gex
UACC62.MK-4827,MAPK8,PARP1,0.273125,gex
UACC62.SORAFENIB,FLT3,MAPK8,0.56,gex
UACC62.SORAFENIB,NFATC2IP,PDGFRA,0.44,gex
UACC62.SORAFENIB,NFATC2IP,PDGFRB,0.44,gex
UACC62.SORAFENIB,KIT,NFATC2IP,0.44,gex
UACC62.ABT-888,MAPK8,PARP1,0.273125,gex
UACC62.SUNITINIB,FLT3,MAPK8,0.56,gex
UACC62.SUNITINIB,NFATC2IP,PDGFRA,0.44,gex
UACC62.SUNITINIB,NFATC2IP,PDGFRB,0.44,gex
UACC62.SUNITINIB,KIT,NFATC2IP,0.44,gex
UACC62.MK-4541,AR,MAPK8,0.1775,gex
UACC62.MK-2206,AKT1,MAPK8,0.56,gex
UACC62.DINACICLIB,CDK1,HNRNPF,0.2,gex
UACC62.DASATINIB,KIT,NFATC2IP,0.44,gex
A2780.MK-4827,CDK6,PARP1,0.557,gex
A2780.MK-4827,JUN,PARP1,0.273125,gex
A2780.SORAFENIB,CDK6,KDR,0.554,gex
A2780.SORAFENIB,PDGFRA,SAT1,0.512,gex
A2780.SORAFENIB,PDGFRB,SAT1,0.512,gex
A2780.SORAFENIB,KIT,SAT1,0.512,gex
A2780.SORAFENIB,PDGFRA,PPP3CA,0.44,gex
A2780.SORAFENIB,PDGFRB,PPP3CA,0.44,gex
A2780.SORAFENIB,KIT,PPP3CA,0.44,gex
A2780.ABT-888,CDK6,PARP1,0.557,gex
A2780.ABT-888,JUN,PARP1,0.273125,gex
A2780.MK-8669,CDK6,MTOR,0.539,gex
A2780.GEMCITABINE,MAP3K1,RRM1,0.5,gex
A2780.GEMCITABINE,MAP3K1,TYMS,0.5,gex
A2780.GEMCITABINE,CMPK1,MAP3K1,0.5,gex
A2780.GEMCITABINE,CDK6,RRM1,0.521,gex
A2780.GEMCITABINE,NEK6,RRM1,0.464,gex
A2780.GEMCITABINE,NEK6,TYMS,0.464,gex
A2780.GEMCITABINE,CMPK1,NEK6,0.464,gex
A2780.SUNITINIB,CDK6,KDR,0.554,gex
A2780.SUNITINIB,PDGFRA,SAT1,0.512,gex
A2780.SUNITINIB,PDGFRB,SAT1,0.512,gex
A2780.SUNITINIB,KIT,SAT1,0.512,gex
A2780.SUNITINIB,PDGFRA,PPP3CA,0.44,gex
A2780.SUNITINIB,PDGFRB,PPP3CA,0.44,gex
A2780.SUNITINIB,KIT,PPP3CA,0.44,gex
A2780.PD325901,CDK6,MAP2K1,0.4305,gex
A2780.MK-4541,AR,JUN,0.1775,gex
A2780.LAPATINIB,CDK6,EGFR,0.548,gex
A2780.LAPATINIB,ERBB2,TPD52L1,0.173,gex
A2780.LAPATINIB,EGFR,SDC4,0.2,gex
A2780.MK-2206,AKT1,CDK6,0.56,gex
A2780.MK-2206,AKT1,JUN,0.1775,gex
A2780.DINACICLIB,CDK2,CDK6,0.6385,gex
A2780.5-FU,MAP3K1,TYMS,0.5,gex
A2780.5-FU,NEK6,TYMS,0.464,gex
A2780.DASATINIB,KIT,SAT1,0.512,gex
A2780.DASATINIB,KIT,PPP3CA,0.44,gex
A2780.BEZ-235,CDK6,PIK3CA,0.56,gex
A2780.BEZ-235,CDK6,MTOR,0.539,gex
A2780.ERLOTINIB,CDK6,EGFR,0.548,gex
A2780.ERLOTINIB,EGFR,SDC4,0.2,gex
ES2.SORAFENIB,PDGFRA,ZNF140,0.506,gex
ES2.SORAFENIB,PDGFRB,ZNF140,0.506,gex
ES2.SORAFENIB,KIT,ZNF140,0.506,gex
ES2.SUNITINIB,PDGFRA,ZNF140,0.506,gex
ES2.SUNITINIB,PDGFRB,ZNF140,0.506,gex
ES2.SUNITINIB,KIT,ZNF140,0.506,gex
ES2.LAPATINIB,EGFR,PRKCZ,0.855,gex
ES2.DASATINIB,KIT,ZNF140,0.506,gex
ES2.ERLOTINIB,EGFR,PRKCZ,0.855,gex
OV90.SORAFENIB,ACSL1,PDGFRA,0.551,gex
OV90.SORAFENIB,ACSL1,PDGFRB,0.551,gex
OV90.SORAFENIB,ACSL1,KIT,0.551,gex
OV90.GEMCITABINE,MAPKAPK3,RRM1,0.473,gex
OV90.GEMCITABINE,MAPKAPK3,TYMS,0.473,gex
OV90.GEMCITABINE,CMPK1,MAPKAPK3,0.473,gex
OV90.SUNITINIB,ACSL1,PDGFRA,0.551,gex
OV90.SUNITINIB,ACSL1,PDGFRB,0.551,gex
OV90.SUNITINIB,ACSL1,KIT,0.551,gex
OV90.MK-5108,AURKA,MAP4,0.5,gex
OV90.5-FU,MAPKAPK3,TYMS,0.473,gex
OV90.DASATINIB,ACSL1,KIT,0.551,gex
OVCAR3.SORAFENIB,PDGFRA,UBE3A,0.509,gex
OVCAR3.SORAFENIB,PDGFRB,UBE3A,0.509,gex
OVCAR3.SORAFENIB,KIT,UBE3A,0.509,gex
OVCAR3.SUNITINIB,PDGFRA,UBE3A,0.509,gex
OVCAR3.SUNITINIB,PDGFRB,UBE3A,0.509,gex
OVCAR3.SUNITINIB,KIT,UBE3A,0.509,gex
OVCAR3.DASATINIB,KIT,UBE3A,0.509,gex
PA1.MK-4827,NFKB1,PARP1,0.1775,gex
PA1.MK-4827,PARP1,RELA,0.548,gex
PA1.MK-4827,PARP2,RELA,0.554,gex
PA1.SORAFENIB,ACSL1,PDGFRA,0.551,gex
PA1.SORAFENIB,ACSL1,PDGFRB,0.551,gex
PA1.SORAFENIB,ACSL1,KIT,0.551,gex
PA1.SORAFENIB,CMPK1,KDR,0.473,gex
PA1.SORAFENIB,KDR,RELA,0.542,gex
PA1.ABT-888,NFKB1,PARP1,0.1775,gex
PA1.ABT-888,PARP1,RELA,0.548,gex
PA1.ABT-888,PARP2,RELA,0.554,gex
PA1.MK-8669,MTOR,RELA,0.56,gex
PA1.GEMCITABINE,CMPK1,RRM1,0.5,gex
PA1.GEMCITABINE,RELA,RRM1,0.512,gex
PA1.SUNITINIB,ACSL1,PDGFRA,0.551,gex
PA1.SUNITINIB,ACSL1,PDGFRB,0.551,gex
PA1.SUNITINIB,ACSL1,KIT,0.551,gex
PA1.SUNITINIB,CMPK1,KDR,0.473,gex
PA1.SUNITINIB,KDR,RELA,0.542,gex
PA1.L778123,FNTA,TMED2,0.167,gex
PA1.LAPATINIB,EGFR,TM4SF1,0.2,gex
PA1.LAPATINIB,EGFR,RELA,0.542,gex
PA1.DINACICLIB,CDK1,HNRNPF,0.2,gex
PA1.DINACICLIB,CDK2,RELA,0.554,gex
PA1.MK-8776,CHEK1,CMPK1,0.647,gex
PA1.MK-5108,AURKA,CMPK1,0.563,gex
PA1.DASATINIB,ACSL1,KIT,0.551,gex
PA1.BEZ-235,MTOR,RELA,0.56,gex
PA1.ERLOTINIB,EGFR,TM4SF1,0.2,gex
PA1.ERLOTINIB,EGFR,RELA,0.542,gex
SKOV3.VINORELBINE,TUBA1B,TUBB,0.194,gex
SKOV3.MK-4827,MRE11A,PARP1,0.1775,gex
SKOV3.MK-4827,PARP1,RAD51,0.85,gex
SKOV3.MK-4827,PARP2,RAD51,0.536,gex
SKOV3.MK-4827,DLGAP5,PARP2,0.2,gex
SKOV3.MK-4827,CDK4,PARP1,0.6355,gex
SKOV3.MK-4827,CDK4,PARP2,0.554,gex
SKOV3.MK-4827,NHP2,PARP1,0.545,gex
SKOV3.MK-4827,CHEK1,PARP1,0.56,gex
SKOV3.MK-4827,KIAA1524,PARP1,0.1775,gex
SKOV3.MK-4827,PARP1,RAD21,0.855,gex
SKOV3.MK-4827,PARP2,RAD21,0.855,gex
SKOV3.MK-4827,PARP1,RRM1,0.521,gex
SKOV3.MK-4827,PARP2,RRM1,0.527,gex
SKOV3.MK-4827,PARP1,RAD9A,0.56,gex
SKOV3.MK-4827,PARP2,RAD9A,0.53,gex
SKOV3.MK-4827,PARP1,POLE,0.548,gex
SKOV3.MK-4827,PARP2,POLE,0.536,gex
SKOV3.SORAFENIB,DBF4,PDGFRA,0.557,gex
SKOV3.SORAFENIB,DBF4,PDGFRB,0.557,gex
SKOV3.SORAFENIB,DBF4,KIT,0.557,gex
SKOV3.SORAFENIB,KDR,RAD51,0.548,gex
SKOV3.SORAFENIB,CDK4,KDR,0.551,gex
SKOV3.SORAFENIB,KDR,NHP2,0.53,gex
SKOV3.SORAFENIB,PDGFRB,WEE1,0.1775,gex
SKOV3.SORAFENIB,KDR,WEE1,0.1775,gex
SKOV3.SORAFENIB,KDR,RRM1,0.675,gex
SKOV3.SORAFENIB,KDR,RAD9A,0.548,gex
SKOV3.SORAFENIB,KDR,TYMS,0.473,gex
SKOV3.SORAFENIB,KDR,POLE,0.503,gex
SKOV3.ABT-888,MRE11A,PARP1,0.1775,gex
SKOV3.ABT-888,PARP1,RAD51,0.85,gex
SKOV3.ABT-888,PARP2,RAD51,0.536,gex
SKOV3.ABT-888,DLGAP5,PARP2,0.2,gex
